thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
151,0,151,np.float64(0.26481481481481484),np.float64(0.02962962962962963),1,0,0,1.5046347,target',151,0,151,0,274.7356664,,5,274.7253532,274.7356664,274.7356664,0.0121325,276.2300577,np.float64(0.26481481481481484),np.float64(0.02962962962962963),1,0,0,1.5046347,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
155,0,155,np.float64(-0.13703703703703704),np.float64(-0.4777777777777778),1,0,0,1.9372768,target',155,0,155,0,286.6508168,,5,286.6418858,286.6508168,286.6508168,0.0123262,288.5792205,np.float64(-0.13703703703703704),np.float64(-0.4777777777777778),1,0,0,1.9372768,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
156,0,156,np.float64(0.1175925925925926),np.float64(-0.3537037037037037),1,0,0,1.4406488,target',156,0,156,0,288.5983492,,5,288.588789,288.5983492,288.5983492,0.0094643,290.029521,np.float64(0.1175925925925926),np.float64(-0.3537037037037037),1,0,0,1.4406488,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
157,0,157,np.float64(-0.4305555555555556),np.float64(-0.34074074074074073),1,0,0,1.3558942,target',157,0,157,0,290.050698,,5,290.0401521,290.050698,290.050698,0.0104728,291.3961348,np.float64(-0.4305555555555556),np.float64(-0.34074074074074073),1,0,0,1.3558942,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
158,0,158,np.float64(-0.07685185185185185),np.float64(0.29259259259259257),1,0,0,1.6565706,target',158,0,158,0,291.4153163,,5,291.4057043,291.4153163,291.4153163,0.0094589,293.0623322,np.float64(-0.07685185185185185),np.float64(0.29259259259259257),1,0,0,1.6565706,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
159,0,159,np.float64(-0.03888888888888889),np.float64(-0.3212962962962963),1,0,0,1.6191735,target',159,0,159,0,293.0869221,,5,293.0763268,293.0869221,293.0869221,0.0138968,294.6955722,np.float64(-0.03888888888888889),np.float64(-0.3212962962962963),1,0,0,1.6191735,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
162,0,162,np.float64(-0.3),np.float64(0.275),1,0,0,1.3232777,target',162,0,162,0,297.8802313,,5,297.8719546,297.8802313,297.8802313,0.0100541,299.1953271,np.float64(-0.3),np.float64(0.275),1,0,0,1.3232777,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
164,0,164,np.float64(-0.34074074074074073),np.float64(-0.4287037037037037),1,0,0,1.4898013,target',164,0,164,0,301.0132347,,5,301.0050872,301.0132347,301.0132347,0.0100802,302.4949408,np.float64(-0.34074074074074073),np.float64(-0.4287037037037037),1,0,0,1.4898013,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
165,0,165,np.float64(-0.21388888888888888),np.float64(0.18981481481481483),1,0,0,1.8407806,target',165,0,165,0,302.5148781,,5,302.5045195,302.5148781,302.5148781,0.0094793,304.3454009,np.float64(-0.21388888888888888),np.float64(0.18981481481481483),1,0,0,1.8407806,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
171,0,171,np.float64(-0.2833333333333333),np.float64(0.3648148148148148),1,0,0,1.685341,target',171,0,171,0,312.6833134,,5,312.6756925,312.6833134,312.6833134,0.0136461,314.3610979,np.float64(-0.2833333333333333),np.float64(0.3648148148148148),1,0,0,1.685341,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
178,0,178,np.float64(-0.2175925925925926),np.float64(-0.08148148148148149),1,0,0,1.5552953,target',178,0,178,0,325.5977249,,5,325.5879803,325.5977249,325.5977249,0.0105243,327.1433795,np.float64(-0.2175925925925926),np.float64(-0.08148148148148149),1,0,0,1.5552953,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
180,0,180,np.float64(0.35555555555555557),np.float64(0.06851851851851852),1,0,0,1.8892748,target',180,0,180,0,328.7625405,,5,328.7538635,328.7625405,328.7625405,0.010657,330.6432219,np.float64(0.35555555555555557),np.float64(0.06851851851851852),1,0,0,1.8892748,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
185,0,185,np.float64(-0.2518518518518518),np.float64(-0.11574074074074074),1,0,0,0.9882135,None,185,0,185,0,337.4137935,,5,337.4048256,337.4137935,337.4137935,0.011373,338.3931061,np.float64(-0.2518518518518518),np.float64(-0.11574074074074074),1,0,0,0.9882135,None,2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
187,0,187,np.float64(-0.4148148148148148),np.float64(-0.40185185185185185),1,0,0,0.3399283,None,187,0,187,0,339.4953888,,5,339.4862279,339.4953888,339.4953888,0.0097173,339.8262153,np.float64(-0.4148148148148148),np.float64(-0.40185185185185185),1,0,0,0.3399283,None,2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
188,0,188,np.float64(-0.4148148148148148),np.float64(-0.40185185185185185),1,0,0,1.6382749,None,188,0,188,0,339.8487037,,5,339.837396,339.8487037,339.8487037,0.0111035,341.4757144,np.float64(-0.4148148148148148),np.float64(-0.40185185185185185),1,0,0,1.6382749,None,2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
190,0,190,np.float64(0.4740740740740741),np.float64(-0.15833333333333333),1,0,0,2.1901547,target',190,0,190,0,343.1104254,,5,343.1027829,343.1104254,343.1104254,0.0096993,345.293027,np.float64(0.4740740740740741),np.float64(-0.15833333333333333),1,0,0,2.1901547,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
192,0,192,np.float64(-0.15555555555555556),np.float64(-0.13240740740740742),1,0,0,1.286633,target',192,0,192,0,346.9322996,,5,346.9226763,346.9322996,346.9322996,0.0133418,348.2094139,np.float64(-0.15555555555555556),np.float64(-0.13240740740740742),1,0,0,1.286633,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
193,0,193,np.float64(-0.42314814814814816),np.float64(0.1638888888888889),1,0,0,1.3845416,target',193,0,193,0,348.233861,,5,348.2235303,348.233861,348.233861,0.013825,349.6081266,np.float64(-0.42314814814814816),np.float64(0.1638888888888889),1,0,0,1.3845416,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
195,0,195,np.float64(-0.2574074074074074),np.float64(0.42592592592592593),1,0,0,1.2418006,target',195,0,195,0,351.9115398,,5,351.9004487,351.9115398,351.9115398,0.0246012,353.1423327,np.float64(-0.2574074074074074),np.float64(0.42592592592592593),1,0,0,1.2418006,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
196,0,196,np.float64(0.4111111111111111),np.float64(-0.21203703703703702),1,0,0,1.7038647,target',196,0,196,0,353.1634921,,5,353.1543261,353.1634921,353.1634921,0.0118318,354.8582438,np.float64(0.4111111111111111),np.float64(-0.21203703703703702),1,0,0,1.7038647,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
197,0,197,np.float64(0.023148148148148147),np.float64(-0.4083333333333333),1,0,0,1.2569333,target',197,0,197,0,354.8769649,,5,354.868562,354.8769649,354.8769649,0.0102285,356.1256054,np.float64(0.023148148148148147),np.float64(-0.4083333333333333),1,0,0,1.2569333,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
198,0,198,np.float64(-0.008333333333333333),np.float64(0.1175925925925926),1,0,0,1.2675228,target',198,0,198,0,356.1487353,,5,356.1402312,356.1487353,356.1487353,0.0144046,357.4078361,np.float64(-0.008333333333333333),np.float64(0.1175925925925926),1,0,0,1.2675228,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
199,0,199,np.float64(0.04259259259259259),np.float64(-0.20833333333333334),1,0,0,1.1386365,target',199,0,199,0,357.4303365,,5,357.4197136,357.4303365,357.4303365,0.0117712,358.5584197,np.float64(0.04259259259259259),np.float64(-0.20833333333333334),1,0,0,1.1386365,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
0,0,0,np.float64(0.25925925925925924),np.float64(-0.17314814814814813),1,0,0,1.9330747,target',0,0,0,0,0.0440465,,10,0.0306972,0.0440465,0.0440465,0.0307184,1.9638323,np.float64(0.25925925925925924),np.float64(-0.17314814814814813),1,0,0,1.9330747,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
3,0,3,np.float64(-0.3351851851851852),np.float64(0.4888888888888889),1,0,0,2.7782391,target',3,0,3,0,5.2108821,,10,5.2012778,5.2108821,5.2108821,0.0210844,7.9795769,np.float64(-0.3351851851851852),np.float64(0.4888888888888889),1,0,0,2.7782391,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
4,0,4,np.float64(-0.20925925925925926),np.float64(0.20277777777777778),1,0,0,1.364723,target',4,0,4,0,8.007549,,10,7.9978884,8.007549,8.007549,0.0181549,9.3626654,np.float64(-0.20925925925925926),np.float64(0.20277777777777778),1,0,0,1.364723,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
9,0,9,np.float64(-0.3814814814814815),np.float64(-0.002777777777777778),1,0,0,1.2728137,target',9,0,9,0,15.6163296,,10,15.606017,15.6163296,15.6163296,0.0268404,16.8789203,np.float64(-0.3814814814814815),np.float64(-0.002777777777777778),1,0,0,1.2728137,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
11,0,11,np.float64(-0.275),np.float64(-0.475),1,0,0,2.5444628,target',11,0,11,0,18.2439397,,10,18.2343841,18.2439397,18.2439397,0.0220265,20.7789915,np.float64(-0.275),np.float64(-0.475),1,0,0,2.5444628,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
12,0,12,np.float64(0.3037037037037037),np.float64(-0.2074074074074074),1,0,0,1.99427,target',12,0,12,0,20.8102554,,10,20.8004369,20.8102554,20.8102554,0.0210959,22.7947516,np.float64(0.3037037037037037),np.float64(-0.2074074074074074),1,0,0,1.99427,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
13,0,13,np.float64(-0.10185185185185185),np.float64(0.016666666666666666),1,0,0,1.1980786,target',13,0,13,0,22.8242258,,10,22.8141387,22.8242258,22.8242258,0.0192729,24.0122717,np.float64(-0.10185185185185185),np.float64(0.016666666666666666),1,0,0,1.1980786,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
14,0,14,np.float64(-0.16296296296296298),np.float64(-0.1259259259259259),1,0,0,1.0306423,target',14,0,14,0,24.0417502,,10,24.03127,24.0417502,24.0417502,0.0188657,25.0619707,np.float64(-0.16296296296296298),np.float64(-0.1259259259259259),1,0,0,1.0306423,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
16,0,16,np.float64(0.09074074074074075),np.float64(-0.1),1,0,0,2.0466202,None,16,0,16,0,26.1088083,,10,26.0982708,26.1088083,26.1088083,0.0197401,28.1449607,np.float64(0.09074074074074075),np.float64(-0.1),1,0,0,2.0466202,None,2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
17,0,17,np.float64(-0.09074074074074075),np.float64(-0.14074074074074075),1,0,0,1.5800393,target',17,0,17,0,28.1749428,,10,28.1648697,28.1749428,28.1749428,0.0197248,29.7449731,np.float64(-0.09074074074074075),np.float64(-0.14074074074074075),1,0,0,1.5800393,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
18,0,18,np.float64(0.09166666666666666),np.float64(0.48148148148148145),1,0,0,1.8291652,None,18,0,18,0,29.7748474,,10,29.7653697,29.7748474,29.7748474,0.0201929,31.5946121,np.float64(0.09166666666666666),np.float64(0.48148148148148145),1,0,0,1.8291652,None,2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
19,0,19,np.float64(-0.4527777777777778),np.float64(-0.03518518518518519),1,0,0,1.7446858,target',19,0,19,0,31.6315974,,10,31.6170704,31.6315974,31.6315974,0.0222901,33.3618161,np.float64(-0.4527777777777778),np.float64(-0.03518518518518519),1,0,0,1.7446858,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
21,0,21,np.float64(-0.4046296296296296),np.float64(0.17777777777777778),1,0,0,2.3126998,target',21,0,21,0,34.7742958,,10,34.7648523,34.7742958,34.7742958,0.0201201,37.0776081,np.float64(-0.4046296296296296),np.float64(0.17777777777777778),1,0,0,2.3126998,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
22,0,22,np.float64(-0.43703703703703706),np.float64(-0.30185185185185187),1,0,0,1.9237262,target',22,0,22,0,37.1187099,,10,37.1042893,37.1187099,37.1187099,0.0265702,39.028053,np.float64(-0.43703703703703706),np.float64(-0.30185185185185187),1,0,0,1.9237262,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
23,0,23,np.float64(0.010185185185185186),np.float64(-0.3388888888888889),1,0,0,2.6615012,target',23,0,23,0,39.0589321,,10,39.0488909,39.0589321,39.0589321,0.0207123,41.710483,np.float64(0.010185185185185186),np.float64(-0.3388888888888889),1,0,0,2.6615012,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
24,0,24,np.float64(0.30648148148148147),np.float64(0.0),1,0,0,1.9810891,target',24,0,24,0,41.7394951,,10,41.7294876,41.7394951,41.7394951,0.0188696,43.710673,np.float64(0.30648148148148147),np.float64(0.0),1,0,0,1.9810891,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
25,0,25,np.float64(-0.2759259259259259),np.float64(-0.125),1,0,0,1.3795384,target',25,0,25,0,43.7411383,,10,43.731055,43.7411383,43.7411383,0.0201434,45.1106671,np.float64(-0.2759259259259259),np.float64(-0.125),1,0,0,1.3795384,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
28,0,28,np.float64(0.4888888888888889),np.float64(-0.33425925925925926),1,0,0,1.8153266,target',28,0,28,0,48.3550326,,10,48.3451787,48.3550326,48.3550326,0.0184794,50.1605762,np.float64(0.4888888888888889),np.float64(-0.33425925925925926),1,0,0,1.8153266,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
29,0,29,np.float64(-0.32407407407407407),np.float64(0.45925925925925926),1,0,0,2.5111598,target',29,0,29,0,50.1915049,,10,50.1821855,50.1915049,50.1915049,0.021392,52.6934004,np.float64(-0.32407407407407407),np.float64(0.45925925925925926),1,0,0,2.5111598,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
32,0,32,np.float64(-0.33796296296296297),np.float64(-0.3),1,0,0,2.1121483,target',32,0,32,0,56.0413443,,10,56.0311026,56.0413443,56.0413443,0.0211495,58.1433066,np.float64(-0.33796296296296297),np.float64(-0.3),1,0,0,2.1121483,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
34,0,34,np.float64(-0.22870370370370371),np.float64(0.08055555555555556),1,0,0,1.1790887,target',34,0,34,0,59.3090028,,10,59.2968661,59.3090028,59.3090028,0.0203578,60.4760357,np.float64(-0.22870370370370371),np.float64(0.08055555555555556),1,0,0,1.1790887,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
35,0,35,np.float64(-0.37407407407407406),np.float64(0.007407407407407408),1,0,0,1.2923239,target',35,0,35,0,60.5106771,,10,60.5009265,60.5106771,60.5106771,0.0246848,61.7933388,np.float64(-0.37407407407407406),np.float64(0.007407407407407408),1,0,0,1.2923239,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
36,0,36,np.float64(-0.125),np.float64(-0.36666666666666664),1,0,0,1.259315,target',36,0,36,0,61.8266439,,10,61.817209,61.8266439,61.8266439,0.0236405,63.0765873,np.float64(-0.125),np.float64(-0.36666666666666664),1,0,0,1.259315,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
37,0,37,np.float64(-0.3509259259259259),np.float64(-0.3814814814814815),1,0,0,2.0234371,target',37,0,37,0,63.1127586,,10,63.1028255,63.1127586,63.1127586,0.026092,65.1263173,np.float64(-0.3509259259259259),np.float64(-0.3814814814814815),1,0,0,2.0234371,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
39,0,39,np.float64(-0.22407407407407406),np.float64(0.08425925925925926),1,0,0,1.7571197,target',39,0,39,0,66.9115968,,10,66.9022292,66.9115968,66.9115968,0.0250604,68.65945,np.float64(-0.22407407407407406),np.float64(0.08425925925925926),1,0,0,1.7571197,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
41,0,41,np.float64(-0.2111111111111111),np.float64(0.3861111111111111),1,0,0,3.2286204,target',41,0,41,0,70.0069118,,10,69.9968901,70.0069118,70.0069118,0.0210146,73.2255685,np.float64(-0.2111111111111111),np.float64(0.3861111111111111),1,0,0,3.2286204,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
42,0,42,np.float64(-0.30092592592592593),np.float64(0.37222222222222223),1,0,0,1.7959948,target',42,0,42,0,73.2562975,,10,73.2459351,73.2562975,73.2562975,0.0202185,75.0420229,np.float64(-0.30092592592592593),np.float64(0.37222222222222223),1,0,0,1.7959948,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
43,0,43,np.float64(0.07222222222222222),np.float64(-0.27037037037037037),1,0,0,2.5097226,target',43,0,43,0,75.0752109,,10,75.0653692,75.0752109,75.0752109,0.0229717,77.5751447,np.float64(0.07222222222222222),np.float64(-0.27037037037037037),1,0,0,2.5097226,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
44,0,44,np.float64(-0.4601851851851852),np.float64(-0.3148148148148148),1,0,0,5.8805975,target',44,0,44,0,77.6039109,,10,77.5944224,77.6039109,77.6039109,0.0191477,83.475107,np.float64(-0.4601851851851852),np.float64(-0.3148148148148148),1,0,0,5.8805975,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
45,0,45,np.float64(0.12962962962962962),np.float64(-0.14351851851851852),1,0,0,1.5291531,target',45,0,45,0,83.5053524,,10,83.4954899,83.5053524,83.5053524,0.0201842,85.0246981,np.float64(0.12962962962962962),np.float64(-0.14351851851851852),1,0,0,1.5291531,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
46,0,46,np.float64(-0.42777777777777776),np.float64(-0.4444444444444444),1,0,0,2.2959391,None,46,0,46,0,85.0553437,,10,85.0459033,85.0553437,85.0553437,0.0210692,87.3418989,np.float64(-0.42777777777777776),np.float64(-0.4444444444444444),1,0,0,2.2959391,None,2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
48,0,48,np.float64(-0.3),np.float64(0.11851851851851852),1,0,0,1.4951188,target',48,0,48,0,88.9895831,,10,88.9795211,88.9895831,88.9895831,0.0215054,90.4747223,np.float64(-0.3),np.float64(0.11851851851851852),1,0,0,1.4951188,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
49,0,49,np.float64(0.4861111111111111),np.float64(0.225),1,0,0,2.4953006,target',49,0,49,0,90.5054915,,10,90.4958025,90.5054915,90.5054915,0.0208992,92.9911485,np.float64(0.4861111111111111),np.float64(0.225),1,0,0,2.4953006,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
50,0,50,np.float64(0.4166666666666667),np.float64(0.07777777777777778),1,0,0,1.4960682,target',50,0,50,0,93.0209501,,10,93.0113124,93.0209501,93.0209501,0.02003,94.5074325,np.float64(0.4166666666666667),np.float64(0.07777777777777778),1,0,0,1.4960682,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
51,0,51,np.float64(0.4546296296296296),np.float64(0.3611111111111111),1,0,0,1.4325668,target',51,0,51,0,94.534571,,10,94.525079,94.534571,94.534571,0.0175316,95.9577033,np.float64(0.4546296296296296),np.float64(0.3611111111111111),1,0,0,1.4325668,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
52,0,52,np.float64(0.4166666666666667),np.float64(-0.03518518518518519),1,0,0,1.2446962,target',52,0,52,0,95.9910347,,10,95.9796986,95.9910347,95.9910347,0.0218692,97.2244881,np.float64(0.4166666666666667),np.float64(-0.03518518518518519),1,0,0,1.2446962,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
53,0,53,np.float64(0.03888888888888889),np.float64(-0.4462962962962963),1,0,0,2.3957339,None,53,0,53,0,97.2578378,,10,97.2448047,97.2578378,97.2578378,0.0200748,99.6405958,np.float64(0.03888888888888889),np.float64(-0.4462962962962963),1,0,0,2.3957339,None,2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
54,0,54,np.float64(0.004629629629629629),np.float64(0.2064814814814815),1,0,0,1.3799172,target',54,0,54,0,99.6710313,,10,99.6608264,99.6710313,99.6710313,0.0200083,101.0408318,np.float64(0.004629629629629629),np.float64(0.2064814814814815),1,0,0,1.3799172,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
56,0,56,np.float64(-0.48055555555555557),np.float64(0.07962962962962963),1,0,0,1.7815187,target',56,0,56,0,102.720698,,10,102.7090158,102.720698,102.720698,0.0184633,104.4905903,np.float64(-0.48055555555555557),np.float64(0.07962962962962963),1,0,0,1.7815187,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
57,0,57,np.float64(0.325),np.float64(-0.2175925925925926),1,0,0,1.4793767,target',57,0,57,0,104.524399,,10,104.5109061,104.524399,104.524399,0.0201943,105.9903405,np.float64(0.325),np.float64(-0.2175925925925926),1,0,0,1.4793767,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
59,0,59,np.float64(0.2111111111111111),np.float64(-0.22407407407407406),1,0,0,1.0450086,target',59,0,59,0,107.1921759,,10,107.1786899,107.1921759,107.1921759,0.0211981,108.2237987,np.float64(0.2111111111111111),np.float64(-0.22407407407407406),1,0,0,1.0450086,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
60,0,60,np.float64(-0.36574074074074076),np.float64(0.017592592592592594),1,0,0,1.2600895,target',60,0,60,0,108.2604803,,10,108.2463065,108.2604803,108.2604803,0.0222675,109.506448,np.float64(-0.36574074074074076),np.float64(0.017592592592592594),1,0,0,1.2600895,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
65,0,65,np.float64(-0.1638888888888889),np.float64(-0.14629629629629629),1,0,0,2.1134736,None,65,0,65,0,115.306134,,10,115.2923546,115.306134,115.306134,0.0192981,117.40593,np.float64(-0.1638888888888889),np.float64(-0.14629629629629629),1,0,0,2.1134736,None,2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
66,0,66,np.float64(0.24351851851851852),np.float64(0.3638888888888889),1,0,0,1.5784822,target',66,0,66,0,117.438995,,10,117.4278863,117.438995,117.438995,0.0218124,119.0064244,np.float64(0.24351851851851852),np.float64(0.3638888888888889),1,0,0,1.5784822,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
68,0,68,np.float64(0.18981481481481483),np.float64(0.1824074074074074),1,0,0,1.1151116,target',68,0,68,0,121.4380937,,10,121.424333,121.4380937,121.4380937,0.0185633,122.5395315,np.float64(0.18981481481481483),np.float64(0.1824074074074074),1,0,0,1.1151116,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
70,0,70,np.float64(-0.3675925925925926),np.float64(0.3685185185185185),1,0,0,4.3966003,target',70,0,70,0,124.4528937,,10,124.4422452,124.4528937,124.4528937,0.0195135,128.8389162,np.float64(-0.3675925925925926),np.float64(0.3685185185185185),1,0,0,4.3966003,target',2,1,2025-09-30_15h20.33.792,Exp Visual Search,,2025.1.1,59.91137911,2025-09-30 15h20.49.430041 +0530
