thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
64,0,64,np.float64(0.24259259259259258),np.float64(0.041666666666666664),1,0,0,1.5579671,target',64,0,64,0,121.6221528,,10,121.6115886,121.6221528,121.6221528,0.0253457,123.1696454,np.float64(0.24259259259259258),np.float64(0.041666666666666664),1,0,0,1.5579671,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
65,0,65,np.float64(0.06018518518518518),np.float64(-0.45925925925925926),1,0,0,2.8303582,target',65,0,65,0,123.1997667,,10,123.1890103,123.1997667,123.1997667,0.0191494,126.0194165,np.float64(0.06018518518518518),np.float64(-0.45925925925925926),1,0,0,2.8303582,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
66,0,66,np.float64(0.15185185185185185),np.float64(-0.012037037037037037),1,0,0,2.1221016,target',66,0,66,0,126.0591499,,10,126.0472437,126.0591499,126.0591499,0.0277307,128.1693927,np.float64(0.15185185185185185),np.float64(-0.012037037037037037),1,0,0,2.1221016,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
67,0,67,np.float64(0.4962962962962963),np.float64(-0.35648148148148145),1,0,0,1.6337633,target',67,0,67,0,128.196367,,10,128.1854501,128.196367,128.196367,0.0159048,129.819274,np.float64(0.4962962962962963),np.float64(-0.35648148148148145),1,0,0,1.6337633,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
68,0,68,np.float64(0.2675925925925926),np.float64(0.41944444444444445),1,0,0,2.0812882,target',68,0,68,0,129.8478223,,10,129.8374026,129.8478223,129.8478223,0.0179831,131.9187351,np.float64(0.2675925925925926),np.float64(0.41944444444444445),1,0,0,2.0812882,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
69,0,69,np.float64(0.08888888888888889),np.float64(0.4351851851851852),1,0,0,1.4014069,target',69,0,69,0,131.9433852,,10,131.9341631,131.9433852,131.9433852,0.0153389,133.3356633,np.float64(0.08888888888888889),np.float64(0.4351851851851852),1,0,0,1.4014069,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
70,0,70,np.float64(-0.20925925925925926),np.float64(0.11203703703703703),1,0,0,1.5988026,target',70,0,70,0,133.3623055,,10,133.3532581,133.3623055,133.3623055,0.0173821,134.952124,np.float64(-0.20925925925925926),np.float64(0.11203703703703703),1,0,0,1.5988026,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
73,0,73,np.float64(0.03148148148148148),np.float64(0.45555555555555555),1,0,0,1.6130064,target',73,0,73,0,138.1478925,,10,138.139002,138.1478925,138.1478925,0.0190077,139.7520791,np.float64(0.03148148148148148),np.float64(0.45555555555555555),1,0,0,1.6130064,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
77,0,77,np.float64(0.37592592592592594),np.float64(-0.07222222222222222),1,0,0,2.3733175,target',77,0,77,0,144.8367651,,10,144.827778,144.8367651,144.8367651,0.0266812,147.2011548,np.float64(0.37592592592592594),np.float64(-0.07222222222222222),1,0,0,2.3733175,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
80,0,80,np.float64(0.07407407407407407),np.float64(-0.01574074074074074),1,0,0,1.7503945,target',80,0,80,0,151.0597627,,10,151.0510659,151.0597627,151.0597627,0.0330377,152.801509,np.float64(0.07407407407407407),np.float64(-0.01574074074074074),1,0,0,1.7503945,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
81,0,81,np.float64(0.1648148148148148),np.float64(-0.20092592592592592),1,0,0,1.7049167,target',81,0,81,0,152.838448,,10,152.8293302,152.838448,152.838448,0.0277133,154.534288,np.float64(0.1648148148148148),np.float64(-0.20092592592592592),1,0,0,1.7049167,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
82,0,82,np.float64(-0.29814814814814816),np.float64(-0.3824074074074074),1,0,0,2.201419,target',82,0,82,0,154.5578048,,10,154.5489679,154.5578048,154.5578048,0.0145908,156.7504312,np.float64(-0.29814814814814816),np.float64(-0.3824074074074074),1,0,0,2.201419,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
83,0,83,np.float64(0.21296296296296297),np.float64(0.16574074074074074),1,0,0,2.8028047,target',83,0,83,0,156.7743337,,10,156.7654521,156.7743337,156.7743337,0.0149123,159.5683559,np.float64(0.21296296296296297),np.float64(0.16574074074074074),1,0,0,2.8028047,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
85,0,85,np.float64(-0.3333333333333333),np.float64(0.3712962962962963),1,0,0,2.0526553,target',85,0,85,0,162.1070543,,10,162.0979489,162.1070543,162.1070543,0.0142057,164.15066,np.float64(-0.3333333333333333),np.float64(0.3712962962962963),1,0,0,2.0526553,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
86,0,86,np.float64(-0.19722222222222222),np.float64(-0.012037037037037037),1,0,0,1.4485022,target',86,0,86,0,164.1794961,,10,164.1682971,164.1794961,164.1794961,0.0174738,165.6168418,np.float64(-0.19722222222222222),np.float64(-0.012037037037037037),1,0,0,1.4485022,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
92,0,92,np.float64(-0.075),np.float64(-0.08796296296296297),1,0,0,1.2317419,target',92,0,92,0,176.2125603,,10,176.2010383,176.2125603,176.2125603,0.0178641,177.4328361,np.float64(-0.075),np.float64(-0.08796296296296297),1,0,0,1.2317419,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
93,0,93,np.float64(0.30277777777777776),np.float64(0.16111111111111112),1,0,0,1.7896701,target',93,0,93,0,177.4707579,,10,177.4607498,177.4707579,177.4707579,0.0277849,179.250516,np.float64(0.30277777777777776),np.float64(0.16111111111111112),1,0,0,1.7896701,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
95,0,95,np.float64(-0.08796296296296297),np.float64(-0.375),1,0,0,3.0653657,target',95,0,95,0,180.595382,,10,180.5847103,180.595382,180.595382,0.0188814,183.6501423,np.float64(-0.08796296296296297),np.float64(-0.375),1,0,0,3.0653657,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
99,0,99,np.float64(0.15555555555555556),np.float64(-0.07314814814814814),1,0,0,2.9003143,target',99,0,99,0,188.6589923,,10,188.6482238,188.6589923,188.6589923,0.0160984,191.5485803,np.float64(0.15555555555555556),np.float64(-0.07314814814814814),1,0,0,2.9003143,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
100,0,100,np.float64(0.03888888888888889),np.float64(-0.22870370370370371),1,0,0,1.5350852,target',100,0,100,0,191.5722675,,10,191.5635065,191.5722675,191.5722675,0.014829,193.0986361,np.float64(0.03888888888888889),np.float64(-0.22870370370370371),1,0,0,1.5350852,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
101,0,101,np.float64(-0.22407407407407406),np.float64(-0.4546296296296296),1,0,0,3.8177141,target',101,0,101,0,193.1243542,,10,193.1140658,193.1243542,193.1243542,0.0153333,196.9318274,np.float64(-0.22407407407407406),np.float64(-0.4546296296296296),1,0,0,3.8177141,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
102,0,102,np.float64(0.3398148148148148),np.float64(0.18703703703703703),1,0,0,2.0513055,target',102,0,102,0,196.9581211,,10,196.9469455,196.9581211,196.9581211,0.015022,198.9983092,np.float64(0.3398148148148148),np.float64(0.18703703703703703),1,0,0,2.0513055,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
105,0,105,np.float64(0.02962962962962963),np.float64(-0.28425925925925927),1,0,0,1.4987287,target',105,0,105,0,203.0096448,,10,202.9991215,203.0096448,203.0096448,0.0175311,204.4979222,np.float64(0.02962962962962963),np.float64(-0.28425925925925927),1,0,0,1.4987287,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
106,0,106,np.float64(0.40370370370370373),np.float64(-0.2796296296296296),1,0,0,2.2665289,target',106,0,106,0,204.5248129,,10,204.5146606,204.5248129,204.5248129,0.0165953,206.7812361,np.float64(0.40370370370370373),np.float64(-0.2796296296296296),1,0,0,2.2665289,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
107,0,107,np.float64(-0.35185185185185186),np.float64(-0.40370370370370373),1,0,0,2.2158046,target',107,0,107,0,206.8078474,,10,206.7984924,206.8078474,206.8078474,0.0171188,209.0143472,np.float64(-0.35185185185185186),np.float64(-0.40370370370370373),1,0,0,2.2158046,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
108,0,108,np.float64(0.4083333333333333),np.float64(-0.3175925925925926),1,0,0,2.2807381,target',108,0,108,0,209.0429633,,10,209.0334173,209.0429633,209.0429633,0.0189539,211.3142144,np.float64(0.4083333333333333),np.float64(-0.3175925925925926),1,0,0,2.2807381,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
112,0,112,np.float64(-0.17962962962962964),np.float64(-0.12222222222222222),1,0,0,2.1333772,target',112,0,112,0,217.0227092,,10,217.0134927,217.0227092,217.0227092,0.0162422,219.1469103,np.float64(-0.17962962962962964),np.float64(-0.12222222222222222),1,0,0,2.1333772,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
115,0,115,np.float64(0.3037037037037037),np.float64(-0.4527777777777778),1,0,0,2.2169879,target',115,0,115,0,223.7565674,,10,223.7464768,223.7565674,223.7565674,0.0160057,225.963551,np.float64(0.3037037037037037),np.float64(-0.4527777777777778),1,0,0,2.2169879,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
121,0,121,np.float64(0.38981481481481484),np.float64(-0.11574074074074074),1,0,0,1.3984478,target',121,0,121,0,233.5907188,,10,233.5808221,233.5907188,233.5907188,0.0172922,234.9793095,np.float64(0.38981481481481484),np.float64(-0.11574074074074074),1,0,0,1.3984478,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
125,0,125,np.float64(-0.3398148148148148),np.float64(-0.37037037037037035),1,0,0,1.1519213,target',125,0,125,0,239.7872362,,10,239.7770672,239.7872362,239.7872362,0.0306531,240.9290391,np.float64(-0.3398148148148148),np.float64(-0.37037037037037035),1,0,0,1.1519213,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
126,0,126,np.float64(0.2722222222222222),np.float64(0.2962962962962963),1,0,0,2.5660413,target',126,0,126,0,240.9576357,,10,240.946277,240.9576357,240.9576357,0.0170983,243.5123835,np.float64(0.2722222222222222),np.float64(0.2962962962962963),1,0,0,2.5660413,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
128,0,128,np.float64(-0.08055555555555556),np.float64(-0.11574074074074074),1,0,0,1.8354177,target',128,0,128,0,244.7534838,,10,244.7438961,244.7534838,244.7534838,0.0151453,246.579409,np.float64(-0.08055555555555556),np.float64(-0.11574074074074074),1,0,0,1.8354177,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
129,0,129,np.float64(-0.41388888888888886),np.float64(-0.2916666666666667),1,0,0,1.5653941,target',129,0,129,0,246.6069362,,10,246.5965303,246.6069362,246.6069362,0.016908,248.1619756,np.float64(-0.41388888888888886),np.float64(-0.2916666666666667),1,0,0,1.5653941,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
130,0,130,np.float64(0.19537037037037036),np.float64(-0.024074074074074074),1,0,0,1.7140316,target',130,0,130,0,248.1907141,,10,248.1811356,248.1907141,248.1907141,0.0190626,249.8952192,np.float64(0.19537037037037036),np.float64(-0.024074074074074074),1,0,0,1.7140316,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
131,0,131,np.float64(-0.1111111111111111),np.float64(0.4546296296296296),1,0,0,2.6484561,target',131,0,131,0,249.9231722,,10,249.9128383,249.9231722,249.9231722,0.0175178,252.5613439,np.float64(-0.1111111111111111),np.float64(0.4546296296296296),1,0,0,2.6484561,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
132,0,132,np.float64(-0.3351851851851852),np.float64(0.325),1,0,0,1.8490729,target',132,0,132,0,252.589316,,10,252.5791298,252.589316,252.589316,0.0176955,254.4282698,np.float64(-0.3351851851851852),np.float64(0.325),1,0,0,1.8490729,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
133,0,133,np.float64(0.21481481481481482),np.float64(-0.02962962962962963),1,0,0,1.799631,target',133,0,133,0,254.4544542,,10,254.4450436,254.4544542,254.4544542,0.0166751,256.2447233,np.float64(0.21481481481481482),np.float64(-0.02962962962962963),1,0,0,1.799631,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
135,0,135,np.float64(-0.11203703703703703),np.float64(0.14814814814814814),1,0,0,1.2138695,target',135,0,135,0,258.0900553,,10,258.0803803,258.0900553,258.0900553,0.0191167,259.2942959,np.float64(-0.11203703703703703),np.float64(0.14814814814814814),1,0,0,1.2138695,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
136,0,136,np.float64(-0.16666666666666666),np.float64(-0.03888888888888889),1,0,0,1.4141808,target',136,0,136,0,259.324615,,10,259.3138567,259.324615,259.324615,0.0194651,260.7281052,np.float64(-0.16666666666666666),np.float64(-0.03888888888888889),1,0,0,1.4141808,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
137,0,137,np.float64(-0.2777777777777778),np.float64(-0.08518518518518518),1,0,0,1.3834713,target',137,0,137,0,260.754585,,10,260.743984,260.754585,260.754585,0.0157723,262.1275045,np.float64(-0.2777777777777778),np.float64(-0.08518518518518518),1,0,0,1.3834713,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
138,0,138,np.float64(0.32407407407407407),np.float64(0.006481481481481481),1,0,0,1.9825807,target',138,0,138,0,262.1559506,,10,262.1449525,262.1559506,262.1559506,0.017353,264.1275796,np.float64(0.32407407407407407),np.float64(0.006481481481481481),1,0,0,1.9825807,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
140,0,140,np.float64(0.46944444444444444),np.float64(-0.4046296296296296),1,0,0,2.0811545,target',140,0,140,0,266.0745676,,10,266.0629021,266.0745676,266.0745676,0.0177481,268.1441666,np.float64(0.46944444444444444),np.float64(-0.4046296296296296),1,0,0,2.0811545,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
143,0,143,np.float64(-0.3731481481481482),np.float64(0.47685185185185186),1,0,0,2.7145192,target',143,0,143,0,272.2735626,,10,272.2626014,272.2735626,272.2735626,0.0189975,274.9772111,np.float64(-0.3731481481481482),np.float64(0.47685185185185186),1,0,0,2.7145192,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
145,0,145,np.float64(0.43333333333333335),np.float64(0.22777777777777777),1,0,0,3.2660026,target',145,0,145,0,276.9889746,,10,276.9777258,276.9889746,276.9889746,0.0173746,280.2438055,np.float64(0.43333333333333335),np.float64(0.22777777777777777),1,0,0,3.2660026,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
147,0,147,np.float64(-0.005555555555555556),np.float64(-0.24444444444444444),1,0,0,1.5683274,target',147,0,147,0,282.3531252,,10,282.3423525,282.3531252,282.3531252,0.0158867,283.910753,np.float64(-0.005555555555555556),np.float64(-0.24444444444444444),1,0,0,1.5683274,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
150,0,150,np.float64(-0.12314814814814815),np.float64(-0.3138888888888889),1,0,0,2.1505676,target',150,0,150,0,288.4701698,,10,288.4592817,288.4701698,288.4701698,0.0168713,290.609951,np.float64(-0.12314814814814815),np.float64(-0.3138888888888889),1,0,0,2.1505676,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
153,0,153,np.float64(0.2953703703703704),np.float64(0.08425925925925926),1,0,0,2.1332546,target',153,0,153,0,294.003347,,10,293.9925825,294.003347,294.003347,0.0162649,296.1259178,np.float64(0.2953703703703704),np.float64(0.08425925925925926),1,0,0,2.1332546,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
156,0,156,np.float64(0.23055555555555557),np.float64(-0.10648148148148148),1,0,0,1.4819337,target',156,0,156,0,300.9205758,,10,300.9098615,300.9205758,300.9205758,0.0176045,302.39184,np.float64(0.23055555555555557),np.float64(-0.10648148148148148),1,0,0,1.4819337,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
159,0,159,np.float64(0.3972222222222222),np.float64(0.006481481481481481),1,0,0,1.6658305,target',159,0,159,0,305.6202827,,10,305.609861,305.6202827,305.6202827,0.0180629,307.2757349,np.float64(0.3972222222222222),np.float64(0.006481481481481481),1,0,0,1.6658305,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
160,0,160,np.float64(0.09722222222222222),np.float64(-0.4583333333333333),1,0,0,2.5959471,target',160,0,160,0,307.306168,,10,307.2957931,307.306168,307.306168,0.0199737,309.8917942,np.float64(0.09722222222222222),np.float64(-0.4583333333333333),1,0,0,2.5959471,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
169,0,169,np.float64(-0.23148148148148148),np.float64(-0.34814814814814815),1,0,0,1.8843923,target',169,0,169,0,324.3348006,,10,324.3239732,324.3348006,324.3348006,0.0163866,326.2084808,np.float64(-0.23148148148148148),np.float64(-0.34814814814814815),1,0,0,1.8843923,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
170,0,170,np.float64(-0.2935185185185185),np.float64(0.2111111111111111),1,0,0,3.0120746,target',170,0,170,0,326.2402343,,10,326.22896,326.2402343,326.2402343,0.0201998,329.241128,np.float64(-0.2935185185185185),np.float64(0.2111111111111111),1,0,0,3.0120746,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
171,0,171,np.float64(-0.018518518518518517),np.float64(0.25),1,0,0,2.3615653,target',171,0,171,0,329.2743238,,10,329.2630834,329.2743238,329.2743238,0.0217404,331.6247616,np.float64(-0.018518518518518517),np.float64(0.25),1,0,0,2.3615653,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
173,0,173,np.float64(0.45092592592592595),np.float64(0.462037037037037),1,0,0,2.8305448,target',173,0,173,0,333.4546567,,10,333.443478,333.4546567,333.4546567,0.0189222,336.274136,np.float64(0.45092592592592595),np.float64(0.462037037037037),1,0,0,2.8305448,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
176,0,176,np.float64(0.3453703703703704),np.float64(-0.049074074074074076),1,0,0,1.5459881,target',176,0,176,0,340.3555298,,10,340.3439822,340.3555298,340.3555298,0.0197505,341.8900857,np.float64(0.3453703703703704),np.float64(-0.049074074074074076),1,0,0,1.5459881,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
177,0,177,np.float64(-0.44907407407407407),np.float64(-0.4527777777777778),1,0,0,2.7799019,target',177,0,177,0,341.9201817,,10,341.9097592,341.9201817,341.9201817,0.0193959,344.6897656,np.float64(-0.44907407407407407),np.float64(-0.4527777777777778),1,0,0,2.7799019,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
178,0,178,np.float64(0.45740740740740743),np.float64(0.42592592592592593),1,0,0,2.6768385,target',178,0,178,0,344.7187543,,10,344.7071898,344.7187543,344.7187543,0.0171778,347.384169,np.float64(0.45740740740740743),np.float64(0.42592592592592593),1,0,0,2.6768385,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
183,0,183,np.float64(-0.12407407407407407),np.float64(0.14537037037037037),1,0,0,2.1539854,target',183,0,183,0,355.5469411,,10,355.5356927,355.5469411,355.5469411,0.0303764,357.6897888,np.float64(-0.12407407407407407),np.float64(0.14537037037037037),1,0,0,2.1539854,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
186,0,186,np.float64(0.25462962962962965),np.float64(0.30462962962962964),1,0,0,2.413808,target',186,0,186,0,362.4180591,,10,362.4079774,362.4180591,362.4180591,0.0185006,364.8219284,np.float64(0.25462962962962965),np.float64(0.30462962962962964),1,0,0,2.413808,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
187,0,187,np.float64(-0.017592592592592594),np.float64(0.42407407407407405),1,0,0,2.479581,target',187,0,187,0,364.8531409,,10,364.8422918,364.8531409,364.8531409,0.0198108,367.321988,np.float64(-0.017592592592592594),np.float64(0.42407407407407405),1,0,0,2.479581,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
188,0,188,np.float64(-0.45740740740740743),np.float64(0.20555555555555555),1,0,0,2.3688297,target',188,0,188,0,367.3636172,,10,367.3529524,367.3636172,367.3636172,0.0306909,369.7218916,np.float64(-0.45740740740740743),np.float64(0.20555555555555555),1,0,0,2.3688297,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
189,0,189,np.float64(0.44537037037037036),np.float64(0.05092592592592592),1,0,0,3.1632787,target',189,0,189,0,369.7638184,,10,369.7529404,369.7638184,369.7638184,0.0307789,372.9163509,np.float64(0.44537037037037036),np.float64(0.05092592592592592),1,0,0,3.1632787,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
194,0,194,np.float64(-0.10555555555555556),np.float64(0.3148148148148148),1,0,0,2.1509403,target',194,0,194,0,384.0468317,,10,384.0363579,384.0468317,384.0468317,0.031327,386.1874106,np.float64(-0.10555555555555556),np.float64(0.3148148148148148),1,0,0,2.1509403,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
196,0,196,np.float64(-0.47314814814814815),np.float64(0.46944444444444444),1,0,0,4.3646401,target',196,0,196,0,387.8666512,,10,387.8559487,387.8666512,387.8666512,0.0175122,392.2206847,np.float64(-0.47314814814814815),np.float64(0.46944444444444444),1,0,0,4.3646401,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
197,0,197,np.float64(-0.14537037037037037),np.float64(-0.45185185185185184),1,0,0,2.6659749,target',197,0,197,0,392.248787,,10,392.2381449,392.248787,392.248787,0.0172323,394.904234,np.float64(-0.14537037037037037),np.float64(-0.45185185185185184),1,0,0,2.6659749,target',5,1,2025-09-30_16h29.34.670,Exp Visual Search,,2025.1.1,59.97843175,2025-09-30 16h29.42.325164 +0530
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,average for 5 dist,,1.894755062,5,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,average for 10 dist,,2.081020186,10,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,slope,,0.03725302478,,,,,,,,,,,,,,,,,,,,,,,,,,
