pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixtion.started,line1.started,line2.started,line3.started,line4.started,fixtion.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
-150,z,75,3,18,z,1,0.2604858,None,18,3,75,3,,,,,176.7686543,,176.7529877,176.7686543,177.7519435,177.7519435,177.7519435,177.7519435,177.7685133,178.7517099,178.7517099,179.0191305,z,1,0.2604858,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,76,0,19,x,1,0.2655391,None,19,0,76,0,,,,,179.0352239,,179.0195819,179.0352239,180.0181686,180.0181686,180.0181686,180.0181686,180.0352121,181.0184268,181.0184268,181.2855213,x,1,0.2655391,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,77,1,19,v,1,0.2627602,None,19,1,77,1,,,,,181.3017794,,181.2859742,181.3017794,182.2850041,182.2850041,182.2850041,182.2850041,182.3016933,183.2847899,183.2847899,183.5520054,v,1,0.2627602,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,78,2,19,c,1,0.3434735,None,19,2,78,2,,,,,183.5682616,,183.5524757,183.5682616,184.5515101,184.5515101,184.5515101,184.5515101,184.5680997,185.5513704,185.5513704,185.902134,c,1,0.3434735,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,79,3,19,z,1,0.3113658,None,19,3,79,3,,,,,185.9178452,,185.9025935,185.9178452,186.9014772,186.9014772,186.9014772,186.9014772,186.9180915,187.9015798,187.9015798,188.2185645,z,1,0.3113658,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,80,0,20,x,1,0.2810975,None,20,0,80,0,,,,,188.2344938,,188.2190751,188.2344938,189.2178488,189.2178488,189.2178488,189.2178488,189.234456,190.2343608,190.2343608,190.5178778,x,1,0.2810975,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,81,1,20,v,1,0.2344969,None,20,1,81,1,,,,,190.5341823,,190.5180875,190.5341823,191.5171672,191.5171672,191.5171672,191.5171672,191.5339009,192.5176113,192.5176113,192.7675619,v,1,0.2344969,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,82,2,20,c,1,0.2882781,None,20,2,82,2,,,,,192.7839345,,192.7677735,192.7839345,193.7671762,193.7671762,193.7671762,193.7671762,193.7839255,194.7675991,194.7675991,195.0680276,c,1,0.2882781,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,83,3,20,z,1,0.2908267,None,20,3,83,3,,,,,195.0841735,,195.068521,195.0841735,196.0670909,196.0670909,196.0670909,196.0670909,196.0837939,197.0673795,197.0673795,197.3679687,z,1,0.2908267,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,84,0,21,x,1,0.313503,None,21,0,84,0,,,,,197.3842691,,197.3684133,197.3842691,198.3671709,198.3671709,198.3671709,198.3671709,198.3840649,199.3673068,199.3673068,199.68447,x,1,0.313503,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,85,1,21,v,1,0.3041968,None,21,1,85,1,,,,,199.7004684,,199.6849198,199.7004684,200.6837681,200.6837681,200.6837681,200.6837681,200.7006431,201.6838615,201.6838615,202.0008052,v,1,0.3041968,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,86,2,21,c,1,0.3106648,None,21,2,86,2,,,,,202.0168399,,202.0012092,202.0168399,202.9998894,202.9998894,202.9998894,202.9998894,203.0165623,203.9998949,203.9998949,204.3169622,c,1,0.3106648,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,87,3,21,z,1,0.3268948,None,21,3,87,3,,,,,204.3332224,,204.3172962,204.3332224,205.3163013,205.3163013,205.3163013,205.3163013,205.3332858,206.316599,206.316599,206.6502063,z,1,0.3268948,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,88,0,22,x,1,0.3514306,None,22,0,88,0,,,,,206.6664061,,206.6504029,206.6664061,207.6500417,207.6500417,207.6500417,207.6500417,207.6665414,208.649745,208.649745,209.0166353,x,1,0.3514306,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,89,1,22,v,1,0.3328615,None,22,1,89,1,,,,,209.033074,,209.0168519,209.033074,210.0162722,210.0162722,210.0162722,210.0162722,210.0330913,211.0161814,211.0161814,211.3501696,v,1,0.3328615,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,90,2,22,c,1,0.2771323,None,22,2,90,2,,,,,211.3664455,,211.3504839,211.3664455,212.349937,212.349937,212.349937,212.349937,212.3665396,213.3499092,213.3499092,213.6336758,c,1,0.2771323,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,91,3,22,z,1,0.3951925,None,22,3,91,3,,,,,213.6496297,,213.6341252,213.6496297,214.6493989,214.6493989,214.6493989,214.6493989,214.6493989,215.6493206,215.6493206,216.0498138,z,1,0.3951925,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,92,0,23,x,1,0.3124841,None,23,0,92,0,,,,,216.0658933,,216.050031,216.0658933,217.0492024,217.0492024,217.0492024,217.0492024,217.0657589,218.0491963,218.0491963,218.3661361,x,1,0.3124841,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,93,1,23,v,1,0.243885,None,23,1,93,1,,,,,218.3826543,,218.3663239,218.3826543,219.3662232,219.3662232,219.3662232,219.3662232,219.3825843,220.3658538,220.3658538,220.6164622,v,1,0.243885,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,94,2,23,c,1,0.2665216,None,23,2,94,2,,,,,220.6327434,,220.616919,220.6327434,221.6158476,221.6158476,221.6158476,221.6158476,221.6326625,222.6158719,222.6158719,222.8830679,c,1,0.2665216,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,95,3,23,z,1,0.3471445,None,23,3,95,3,,,,,222.8989274,,222.8835099,222.8989274,223.8824493,223.8824493,223.8824493,223.8824493,223.899116,224.8824603,224.8824603,225.2327541,z,1,0.3471445,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,96,0,24,x,1,0.3066241,None,24,0,96,0,,,,,225.248898,,225.2332027,225.248898,226.2323756,226.2323756,226.2323756,226.2323756,226.2491298,227.2323915,227.2323915,227.5494815,x,1,0.3066241,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,97,1,24,v,1,0.4015787,None,24,1,97,1,,,,,227.5654074,,227.5499799,227.5654074,228.5489002,228.5489002,228.5489002,228.5489002,228.5655624,229.5488563,229.5488563,229.9658021,v,1,0.4015787,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,98,2,24,c,1,0.2527825,None,24,2,98,2,,,,,229.9822097,,229.9662374,229.9822097,230.9654092,230.9654092,230.9654092,230.9654092,230.982204,231.9650713,231.9650713,232.2324859,c,1,0.2527825,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,99,3,24,z,1,0.2645599,None,24,3,99,3,,,,,232.2486443,,232.2330037,232.2486443,233.2319984,233.2319984,233.2319984,233.2319984,233.2486471,234.2319663,234.2319663,234.4989189,z,1,0.2645599,None,,,,,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,0,0,0,z,1,0.9910775,None,,,,,0,0,0,3,234.5256578,,234.5202843,234.5256578,235.4984797,235.4984797,235.4984797,235.4984797,235.5317299,236.4984708,236.4984708,237.4988481,,,,,z,1,0.9910775,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,1,1,0,x,1,1.1494627,None,,,,,0,1,1,0,237.514938,,237.4993517,237.514938,238.4980987,238.4980987,238.4980987,238.4980987,238.5150142,239.4981801,239.4981801,240.6486399,,,,,x,1,1.1494627,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,2,2,0,c,1,0.6585394,None,,,,,0,2,2,2,240.6643612,,240.6490952,240.6643612,241.6480197,241.6480197,241.6480197,241.6480197,241.6645633,242.6480857,242.6480857,243.3152211,,,,,c,1,0.6585394,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,3,3,1,c,1,0.8095138,None,,,,,1,3,3,2,243.3313558,,243.3156692,243.3313558,244.314424,244.314424,244.314424,244.314424,244.3312194,245.3145249,245.3145249,246.1316911,,,,,c,1,0.8095138,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,4,4,1,z,1,0.8720496,None,,,,,1,4,4,3,246.1477019,,246.1322242,246.1477019,247.1307618,247.1307618,247.1307618,247.1307618,247.1477187,248.1309755,248.1309755,249.0147442,,,,,z,1,0.8720496,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,5,5,0,v,1,0.447108,None,,,,,0,5,5,1,249.0307305,,249.0152185,249.0307305,250.0140959,250.0140959,250.0140959,250.0140959,250.0310108,251.0139499,251.0139499,251.4648251,,,,,v,1,0.447108,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,6,6,1,v,1,0.4728161,None,,,,,1,6,6,1,251.4805929,,251.4652946,251.4805929,252.4637598,252.4637598,252.4637598,252.4637598,252.4805236,253.4807813,253.4807813,253.9642867,,,,,v,1,0.4728161,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,7,7,2,z,1,0.5122082,None,,,,,2,7,7,3,253.9805457,,253.9647475,253.9805457,254.963745,254.963745,254.963745,254.963745,254.9806721,255.9639061,255.9639061,256.4809738,,,,,z,1,0.5122082,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,8,8,2,c,1,0.618393,None,,,,,2,8,8,2,256.4968944,,256.4814358,256.4968944,257.4801758,257.4801758,257.4801758,257.4801758,257.4970172,258.480273,258.480273,259.1139548,,,,,c,1,0.618393,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,9,9,2,v,1,0.558222,None,,,,,2,9,9,1,259.130219,,259.1143167,259.130219,260.113452,260.113452,260.113452,260.113452,260.1299116,261.1134968,261.1134968,261.6808676,,,,,v,1,0.558222,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,10,10,3,v,1,0.4195352,None,,,,,3,10,10,1,261.6967017,,261.6813643,261.6967017,262.696871,262.696871,262.696871,262.696871,262.696871,263.6799618,263.6799618,264.1139783,,,,,v,1,0.4195352,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,11,11,1,x,1,0.6981727,None,,,,,1,11,11,0,264.1299883,,264.1144905,264.1299883,265.1295134,265.1295134,265.1295134,265.1295134,265.1295134,266.1294293,266.1294293,266.8303111,,,,,x,1,0.6981727,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,12,12,3,c,1,0.5958606,None,,,,,3,12,12,2,266.8464842,,266.8308261,266.8464842,267.8297784,267.8297784,267.8297784,267.8297784,267.8465774,268.8297959,268.8297959,269.4300956,,,,,c,1,0.5958606,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,13,13,3,z,1,0.7047481,None,,,,,3,13,13,3,269.4464336,,269.4305562,269.4464336,270.4295721,270.4295721,270.4295721,270.4295721,270.4463997,271.4296703,271.4296703,272.1469685,,,,,z,1,0.7047481,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,14,14,4,v,1,0.6446035,None,,,,,4,14,14,1,272.1627079,,272.1474787,272.1627079,273.1461247,273.1461247,273.1461247,273.1461247,273.1625634,274.162656,274.162656,274.8132511,,,,,v,1,0.6446035,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,15,15,2,x,1,0.7981557,None,,,,,2,15,15,0,274.8294413,,274.8137182,274.8294413,275.8127003,275.8127003,275.8127003,275.8127003,275.8294137,276.8126376,276.8126376,277.6133969,,,,,x,1,0.7981557,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,16,16,5,v,1,0.5008312,None,,,,,5,16,16,1,277.6290552,,277.6138439,277.6290552,278.612572,278.612572,278.612572,278.612572,278.6289921,279.6122195,279.6122195,280.1294612,,,,,v,1,0.5008312,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,17,17,3,x,1,0.5819655,None,,,,,3,17,17,0,280.1458609,,280.12997,280.1458609,281.1289549,281.1289549,281.1289549,281.1289549,281.1454771,282.1290082,282.1290082,282.7128643,,,,,x,1,0.5819655,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,18,18,4,z,1,0.5166949,None,,,,,4,18,18,3,282.7289355,,282.7133659,282.7289355,283.7123628,283.7123628,283.7123628,283.7123628,283.7288538,284.7119779,284.7119779,285.2455157,,,,,z,1,0.5166949,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,19,19,4,x,1,1.2127481,None,,,,,4,19,19,0,285.2616454,,285.2457237,285.2616454,286.2455264,286.2455264,286.2455264,286.2455264,286.2618545,287.2453463,287.2453463,288.462228,,,,,x,1,1.2127481,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,20,20,5,x,1,0.7941812,None,,,,,5,20,20,0,288.4786357,,288.462674,288.4786357,289.4616037,289.4616037,289.4616037,289.4616037,289.478401,290.4617995,290.4617995,291.2623999,,,,,x,1,0.7941812,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,21,21,5,z,1,0.8428109,None,,,,,5,21,21,3,291.2781492,,291.2628652,291.2781492,292.2616072,292.2616072,292.2616072,292.2616072,292.2781436,293.2614567,293.2614567,294.1120629,,,,,z,1,0.8428109,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,22,22,4,c,1,1.0724755,None,,,,,4,22,22,2,294.1281956,,294.1126744,294.1281956,295.1115445,295.1115445,295.1115445,295.1115445,295.1283411,296.1111389,296.1111389,297.1953389,,,,,c,1,1.0724755,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,23,23,6,z,1,1.1211457,None,,,,,6,23,23,3,297.2111501,,297.1957965,297.2111501,298.1946086,298.1946086,298.1946086,298.1946086,298.2110537,299.2109399,299.2109399,300.3448964,,,,,z,1,1.1211457,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,24,24,7,z,1,0.810697,None,,,,,7,24,24,3,300.3612268,,300.3453499,300.3612268,301.344417,301.344417,301.344417,301.344417,301.3608673,302.3444846,302.3444846,303.1615818,,,,,z,1,0.810697,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,25,25,5,c,1,0.977268,None,,,,,5,25,25,2,303.1774237,,303.1620635,303.1774237,304.1609635,304.1609635,304.1609635,304.1609635,304.1773714,305.1608037,305.1608037,306.1445721,,,,,c,1,0.977268,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,26,26,6,v,1,1.0122279,None,,,,,6,26,26,1,306.1605573,,306.1451114,306.1605573,307.1439946,307.1439946,307.1439946,307.1439946,307.1608058,308.1440055,308.1440055,309.1609179,,,,,v,1,1.0122279,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,27,27,8,z,1,0.6339281,None,,,,,8,27,27,3,309.1771101,,309.16137,309.1771101,310.1606473,310.1606473,310.1606473,310.1606473,310.1771416,311.1606641,311.1606641,311.8106944,,,,,z,1,0.6339281,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,28,28,9,z,1,1.0927991,None,,,,,9,28,28,3,311.8270611,,311.8111504,311.8270611,312.8101914,312.8101914,312.8101914,312.8101914,312.8269393,313.8101851,313.8101851,314.9109181,,,,,z,1,1.0927991,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,29,29,10,z,1,1.3670342,None,,,,,10,29,29,3,314.9270369,,314.9113737,314.9270369,315.9101234,315.9101234,315.9101234,315.9101234,315.9268931,316.9100618,316.9100618,318.2941043,,,,,z,1,1.3670342,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,30,30,6,x,1,0.7369147,None,,,,,6,30,30,0,318.3100626,,318.2945594,318.3100626,319.2933496,319.2933496,319.2933496,319.2933496,319.3097662,320.2931801,320.2931801,321.0436573,,,,,x,1,0.7369147,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,31,31,7,v,1,0.5910375,None,,,,,7,31,31,1,321.0599386,,321.0441644,321.0599386,322.0432577,322.0432577,322.0432577,322.0432577,322.059969,323.0429341,323.0429341,323.6436072,,,,,v,1,0.5910375,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,32,32,6,c,1,1.2587887,None,,,,,6,32,32,2,323.6594971,,323.6440614,323.6594971,324.6431368,324.6431368,324.6431368,324.6431368,324.6594803,325.6428996,325.6428996,326.9101583,,,,,c,1,1.2587887,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,33,33,7,c,1,0.9713368,None,,,,,7,33,33,2,326.9262233,,326.9106215,326.9262233,327.9091738,327.9091738,327.9091738,327.9091738,327.9261392,328.9093976,328.9093976,329.893415,,,,,c,1,0.9713368,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,34,34,8,c,1,0.5212008,None,,,,,8,34,34,2,329.9093872,,329.8938875,329.9093872,330.8927351,330.8927351,330.8927351,330.8927351,330.9092196,331.8925515,331.8925515,332.4265408,,,,,c,1,0.5212008,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,35,35,11,z,1,0.7707971,None,,,,,11,35,35,3,332.4425982,,332.4269903,332.4425982,333.4422549,333.4422549,333.4422549,333.4422549,333.4422549,334.4257345,334.4257345,335.2095657,,,,,z,1,0.7707971,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,36,36,9,c,1,0.8457731,None,,,,,9,36,36,2,335.2256501,,335.2100889,335.2256501,336.208788,336.208788,336.208788,336.208788,336.2255151,337.2088897,337.2088897,338.0591826,,,,,c,1,0.8457731,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,37,37,10,c,1,0.6305885,None,,,,,10,37,37,2,338.0753926,,338.0596277,338.0753926,339.0588473,339.0588473,339.0588473,339.0588473,339.0752386,340.058611,340.058611,340.6928478,,,,,c,1,0.6305885,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,38,38,7,x,1,0.7489379,None,,,,,7,38,38,0,340.7084551,,340.69337,340.7084551,341.6917292,341.6917292,341.6917292,341.6917292,341.708465,342.6917854,342.6917854,343.4424221,,,,,x,1,0.7489379,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,39,39,8,v,1,0.8521671,None,,,,,8,39,39,1,343.4584874,,343.4428809,343.4584874,344.4415936,344.4415936,344.4415936,344.4415936,344.458431,345.441952,345.441952,346.3087608,,,,,v,1,0.8521671,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,40,40,12,z,1,0.8898924,None,,,,,12,40,40,3,346.3250256,,346.3092386,346.3250256,347.3080118,347.3080118,347.3080118,347.3080118,347.3248456,348.3080098,348.3080098,349.2086582,,,,,z,1,0.8898924,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,41,41,8,x,1,0.7129959,None,,,,,8,41,41,0,349.2246925,,349.2091041,349.2246925,350.2081819,350.2081819,350.2081819,350.2081819,350.2246602,351.207823,351.207823,351.9251266,,,,,x,1,0.7129959,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-50,x,42,42,9,x,1,0.4534731,None,,,,,9,42,42,0,351.9414089,,351.9255832,351.9414089,352.9248728,352.9248728,352.9248728,352.9248728,352.9414033,353.924649,353.924649,354.3916578,,,,,x,1,0.4534731,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,43,43,11,c,1,0.5497548,None,,,,,11,43,43,2,354.4077457,,354.3921206,354.4077457,355.3912205,355.3912205,355.3912205,355.3912205,355.4076482,356.3911934,356.3911934,356.9417206,,,,,c,1,0.5497548,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,44,44,9,v,1,0.7245297,None,,,,,9,44,44,1,356.957563,,356.9421807,356.957563,357.9408784,357.9408784,357.9408784,357.9408784,357.9574109,358.9410364,358.9410364,359.6748047,,,,,v,1,0.7245297,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,45,45,13,z,1,0.5436866,None,,,,,13,45,45,3,359.6909899,,359.6753296,359.6909899,360.6742115,360.6742115,360.6742115,360.6742115,360.690784,361.6740542,361.6740542,362.224719,,,,,z,1,0.5436866,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
150,v,46,46,10,v,1,0.4466384,None,,,,,10,46,46,1,362.2405448,,362.2251726,362.2405448,363.2239516,363.2239516,363.2239516,363.2239516,363.240537,364.2240487,364.2240487,364.6743383,,,,,v,1,0.4466384,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,48,48,13,c,1,0.7172674,None,,,,,13,48,48,2,367.1404283,,367.1248149,367.1404283,368.1237947,368.1237947,368.1237947,368.1237947,368.1402245,369.1237511,369.1237511,369.8572664,,,,,c,1,0.7172674,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,49,49,14,z,1,0.7077549,None,,,,,14,49,49,3,369.8736085,,369.8577022,369.8736085,370.8566511,370.8566511,370.8566511,370.8566511,370.8734023,371.8565349,371.8565349,372.5740308,,,,,z,1,0.7077549,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,50,50,15,z,1,1.0347541,None,,,,,15,50,50,3,372.5900398,,372.5746014,372.5900398,373.5732184,373.5732184,373.5732184,373.5732184,373.5902333,374.5733918,374.5733918,375.6237927,,,,,z,1,1.0347541,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
-150,z,51,51,16,z,1,0.5432269,None,,,,,16,51,51,3,375.6399563,,375.6242424,375.6399563,376.6233198,376.6233198,376.6233198,376.6233198,376.6398385,377.6230676,377.6230676,378.1736783,,,,,z,1,0.5432269,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
50,c,52,52,14,c,1,1.6118522,None,,,,,14,52,52,2,378.1899029,,378.1741342,378.1899029,379.1730653,379.1730653,379.1730653,379.1730653,379.1894787,380.1731235,380.1731235,381.7900248,,,,,c,1,1.6118522,None,F3,1,2025-10-02_08h59.55.562,Motor sequence,,2025.1.1,59.9726045,2025-10-02 09h00.31.495488 +0530
