thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
134,0,134,np.float64(-0.005555555555555556),np.float64(0.46944444444444444),1,0,0,1.288801,target',134,0,134,0,237.9708876,,5,237.9626518,237.9708876,237.9708876,0.0110366,239.2515261,np.float64(-0.005555555555555556),np.float64(0.46944444444444444),1,0,0,1.288801,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
135,0,135,np.float64(-0.09444444444444444),np.float64(-0.05185185185185185),1,0,0,1.3069686,target',135,0,135,0,239.2692351,,5,239.2611563,239.2692351,239.2692351,0.0095346,240.568204,np.float64(-0.09444444444444444),np.float64(-0.05185185185185185),1,0,0,1.3069686,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
137,0,137,np.float64(-0.24074074074074073),np.float64(-0.12314814814814815),1,0,0,2.467358,target',137,0,137,0,241.5927412,,5,241.5840737,241.5927412,241.5927412,0.0161743,244.0515262,np.float64(-0.24074074074074073),np.float64(-0.12314814814814815),1,0,0,2.467358,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
138,0,138,np.float64(0.01574074074074074),np.float64(0.40370370370370373),1,0,0,1.5651204,target',138,0,138,0,244.0817253,,5,244.0700078,244.0817253,244.0817253,0.0183067,245.6352264,np.float64(0.01574074074074074),np.float64(0.40370370370370373),1,0,0,1.5651204,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
140,0,140,np.float64(-0.06944444444444445),np.float64(-0.09259259259259259),1,0,0,1.2822572,target',140,0,140,0,247.1428564,,5,247.1355341,247.1428564,247.1428564,0.0164148,248.4178865,np.float64(-0.06944444444444445),np.float64(-0.09259259259259259),1,0,0,1.2822572,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
143,0,143,np.float64(-0.3472222222222222),np.float64(-0.10277777777777777),1,0,0,1.6154434,target',143,0,143,0,252.5769972,,5,252.5689735,252.5769972,252.5769972,0.0174036,254.1844879,np.float64(-0.3472222222222222),np.float64(-0.10277777777777777),1,0,0,1.6154434,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
146,0,146,np.float64(0.225),np.float64(0.04259259259259259),1,0,0,1.001352,target',146,0,146,0,256.9094144,,5,256.8997228,256.9094144,256.9094144,0.015232,257.9011877,np.float64(0.225),np.float64(0.04259259259259259),1,0,0,1.001352,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
148,0,148,np.float64(0.10925925925925926),np.float64(0.4064814814814815),1,0,0,1.1540222,target',148,0,148,0,259.2398016,,5,259.2291166,259.2398016,259.2398016,0.0110024,260.383196,np.float64(0.10925925925925926),np.float64(0.4064814814814815),1,0,0,1.1540222,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
149,0,149,np.float64(-0.05648148148148148),np.float64(-0.27037037037037037),1,0,0,1.4847755,target',149,0,149,0,260.4104176,,5,260.3990958,260.4104176,260.4104176,0.0157984,261.8839691,np.float64(-0.05648148148148148),np.float64(-0.27037037037037037),1,0,0,1.4847755,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
150,0,150,np.float64(0.2222222222222222),np.float64(-0.47314814814814815),1,0,0,1.6147776,target',150,0,150,0,261.9121709,,5,261.902503,261.9121709,261.9121709,0.0183056,263.5173997,np.float64(0.2222222222222222),np.float64(-0.47314814814814815),1,0,0,1.6147776,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
151,0,151,np.float64(-0.38425925925925924),np.float64(-0.41759259259259257),1,0,0,1.4171329,target',151,0,151,0,263.5433837,,5,263.5334129,263.5433837,263.5433837,0.0157914,264.9506687,np.float64(-0.38425925925925924),np.float64(-0.41759259259259257),1,0,0,1.4171329,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
153,0,153,np.float64(0.14074074074074075),np.float64(-0.08518518518518518),1,0,0,1.2235086,target',153,0,153,0,266.870496,,5,266.8598472,266.870496,266.870496,0.009786,268.0834293,np.float64(0.14074074074074075),np.float64(-0.08518518518518518),1,0,0,1.2235086,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
155,0,155,np.float64(0.275),np.float64(-0.4740740740740741),1,0,0,2.2404049,target',155,0,155,0,270.6857242,,5,270.6764876,270.6857242,270.6857242,0.0104867,272.9170081,np.float64(0.275),np.float64(-0.4740740740740741),1,0,0,2.2404049,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
157,0,157,np.float64(0.5),np.float64(0.25462962962962965),1,0,0,1.5462157,target',157,0,157,0,274.8323935,,5,274.8201107,274.8323935,274.8323935,0.0196518,276.3664098,np.float64(0.5),np.float64(0.25462962962962965),1,0,0,1.5462157,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
159,0,159,np.float64(0.3712962962962963),np.float64(0.4666666666666667),1,0,0,1.2320296,target',159,0,159,0,278.0793676,,5,278.066841,278.0793676,278.0793676,0.0164671,279.2989181,np.float64(0.3712962962962963),np.float64(0.4666666666666667),1,0,0,1.2320296,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
161,0,161,np.float64(-0.37962962962962965),np.float64(0.32314814814814813),1,0,0,1.1637881,target',161,0,161,0,280.7117926,,5,280.702136,280.7117926,280.7117926,0.0190157,281.8660248,np.float64(-0.37962962962962965),np.float64(0.32314814814814813),1,0,0,1.1637881,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
164,0,164,np.float64(0.21481481481481482),np.float64(-0.24722222222222223),1,0,0,1.5222765,target',164,0,164,0,285.4679287,,5,285.4593375,285.4679287,285.4679287,0.0098798,286.9816674,np.float64(0.21481481481481482),np.float64(-0.24722222222222223),1,0,0,1.5222765,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
165,0,165,np.float64(-0.15555555555555556),np.float64(0.23981481481481481),1,0,0,1.1079146,target',165,0,165,0,286.9994701,,5,286.991002,286.9994701,286.9994701,0.0092319,288.099027,np.float64(-0.15555555555555556),np.float64(0.23981481481481481),1,0,0,1.1079146,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
166,0,166,np.float64(0.2712962962962963),np.float64(-0.028703703703703703),1,0,0,1.7379198,target',166,0,166,0,288.1198368,,5,288.1109898,288.1198368,288.1198368,0.0117543,289.8490089,np.float64(0.2712962962962963),np.float64(-0.028703703703703703),1,0,0,1.7379198,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
169,0,169,np.float64(-0.23703703703703705),np.float64(-0.3907407407407407),1,0,0,1.6036563,target',169,0,169,0,293.5196683,,5,293.511223,293.5196683,293.5196683,0.012493,295.1149476,np.float64(-0.23703703703703705),np.float64(-0.3907407407407407),1,0,0,1.6036563,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
174,0,174,np.float64(-0.2777777777777778),np.float64(-0.08148148148148149),1,0,0,1.8855097,target',174,0,174,0,302.5554331,,5,302.5452731,302.5554331,302.5554331,0.0139262,304.4308628,np.float64(-0.2777777777777778),np.float64(-0.08148148148148149),1,0,0,1.8855097,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
176,0,176,np.float64(0.28055555555555556),np.float64(-0.45185185185185184),1,0,0,1.5153738,target',176,0,176,0,306.1607384,,5,306.1491925,306.1607384,306.1607384,0.0177883,307.6646265,np.float64(0.28055555555555556),np.float64(-0.45185185185185184),1,0,0,1.5153738,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
177,0,177,np.float64(0.48703703703703705),np.float64(0.018518518518518517),1,0,0,1.6376052,target',177,0,177,0,307.6857018,,5,307.6758933,307.6857018,307.6857018,0.0111333,309.3135864,np.float64(0.48703703703703705),np.float64(0.018518518518518517),1,0,0,1.6376052,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
178,0,178,np.float64(-0.412962962962963),np.float64(0.2212962962962963),1,0,0,1.7137138,target',178,0,178,0,309.3433898,,5,309.3328127,309.3433898,309.3433898,0.0190587,311.0465677,np.float64(-0.412962962962963),np.float64(0.2212962962962963),1,0,0,1.7137138,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
179,0,179,np.float64(-0.07685185185185185),np.float64(0.33611111111111114),1,0,0,1.3044987,target',179,0,179,0,311.0686313,,5,311.059349,311.0686313,311.0686313,0.0126849,312.3639045,np.float64(-0.07685185185185185),np.float64(0.33611111111111114),1,0,0,1.3044987,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
184,0,184,np.float64(-0.1935185185185185),np.float64(-0.30092592592592593),1,0,0,2.180205,target',184,0,184,0,319.3804715,,5,319.3661009,319.3804715,319.3804715,0.0186784,321.5463503,np.float64(-0.1935185185185185),np.float64(-0.30092592592592593),1,0,0,2.180205,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
188,0,188,np.float64(0.08425925925925926),np.float64(0.39537037037037037),1,0,0,1.5544891,target',188,0,188,0,327.367113,,5,327.3579816,327.367113,327.367113,0.0112152,328.9125854,np.float64(0.08425925925925926),np.float64(0.39537037037037037),1,0,0,1.5544891,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
189,0,189,np.float64(-0.4148148148148148),np.float64(0.24351851851851852),1,0,0,1.5224615,target',189,0,189,0,328.931185,,5,328.9233452,328.931185,328.931185,0.0105917,330.4458841,np.float64(-0.4148148148148148),np.float64(0.24351851851851852),1,0,0,1.5224615,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
192,0,192,np.float64(0.41944444444444445),np.float64(0.3425925925925926),1,0,0,1.7782532,target',192,0,192,0,334.4764211,,5,334.4673012,334.4764211,334.4764211,0.0203308,336.2456081,np.float64(0.41944444444444445),np.float64(0.3425925925925926),1,0,0,1.7782532,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
193,0,193,np.float64(-0.19814814814814816),np.float64(-0.33796296296296297),1,0,0,1.5042332,target',193,0,193,0,336.2656251,,5,336.2577095,336.2656251,336.2656251,0.0119969,337.7620053,np.float64(-0.19814814814814816),np.float64(-0.33796296296296297),1,0,0,1.5042332,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
194,0,194,np.float64(-0.23703703703703705),np.float64(-0.05),1,0,0,1.5406219,target',194,0,194,0,337.7795594,,5,337.771964,337.7795594,337.7795594,0.0098063,339.3127304,np.float64(-0.23703703703703705),np.float64(-0.05),1,0,0,1.5406219,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
195,0,195,np.float64(0.41203703703703703),np.float64(0.3907407407407407),1,0,0,2.3137748,target',195,0,195,0,339.3434362,,5,339.3320968,339.3434362,339.3434362,0.0190682,341.6459772,np.float64(0.41203703703703703),np.float64(0.3907407407407407),1,0,0,2.3137748,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
196,0,196,np.float64(-0.14907407407407408),np.float64(0.41203703703703703),1,0,0,1.7172572,target',196,0,196,0,341.6693269,,5,341.6610758,341.6693269,341.6693269,0.0148662,343.3784075,np.float64(-0.14907407407407408),np.float64(0.41203703703703703),1,0,0,1.7172572,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
199,0,199,np.float64(-0.018518518518518517),np.float64(0.08796296296296297),1,0,0,1.6171161,target',199,0,199,0,346.9032621,,5,346.8948684,346.9032621,346.9032621,0.0159215,348.5120804,np.float64(-0.018518518518518517),np.float64(0.08796296296296297),1,0,0,1.6171161,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
1,0,1,np.float64(-0.06296296296296296),np.float64(-0.06944444444444445),1,0,0,1.4260775,target',1,0,1,0,1.2546276,,10,1.2398722,1.2546276,1.2546276,0.0233031,2.6660041,np.float64(-0.06296296296296296),np.float64(-0.06944444444444445),1,0,0,1.4260775,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
2,0,2,np.float64(-0.2388888888888889),np.float64(-0.48055555555555557),1,0,0,3.2295021,target',2,0,2,0,2.6965474,,10,2.6864712,2.6965474,2.6965474,0.020345,5.9160644,np.float64(-0.2388888888888889),np.float64(-0.48055555555555557),1,0,0,3.2295021,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
3,0,3,np.float64(-0.4064814814814815),np.float64(0.44907407407407407),1,0,0,2.0599865,target',3,0,3,0,5.9500712,,10,5.9389315,5.9500712,5.9500712,0.0226201,7.9989804,np.float64(-0.4064814814814815),np.float64(0.44907407407407407),1,0,0,2.0599865,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
5,0,5,np.float64(-0.387037037037037),np.float64(-0.26296296296296295),1,0,0,1.3813423,target',5,0,5,0,9.6600013,,10,9.6506063,9.6600013,9.6600013,0.0186922,11.0320531,np.float64(-0.387037037037037),np.float64(-0.26296296296296295),1,0,0,1.3813423,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
9,0,9,np.float64(0.39537037037037037),np.float64(-0.14537037037037037),1,0,0,2.1924868,target',9,0,9,0,15.8815636,,10,15.8720521,15.8815636,15.8815636,0.0233894,18.0645842,np.float64(0.39537037037037037),np.float64(-0.14537037037037037),1,0,0,2.1924868,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
17,0,17,np.float64(-0.44166666666666665),np.float64(0.15),1,0,0,1.6770492,target',17,0,17,0,29.3161076,,10,29.3031275,29.3161076,29.3161076,0.0224629,30.9802309,np.float64(-0.44166666666666665),np.float64(0.15),1,0,0,1.6770492,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
18,0,18,np.float64(-0.4462962962962963),np.float64(0.2953703703703704),1,0,0,1.6779266,target',18,0,18,0,31.0173598,,10,31.0027046,31.0173598,31.0173598,0.0223477,32.6806829,np.float64(-0.4462962962962963),np.float64(0.2953703703703704),1,0,0,1.6779266,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
21,0,21,np.float64(-0.27314814814814814),np.float64(0.2851851851851852),1,0,0,2.2264034,None,21,0,21,0,36.4309807,,10,36.4201308,36.4309807,36.4309807,0.0220448,38.6465912,np.float64(-0.27314814814814814),np.float64(0.2851851851851852),1,0,0,2.2264034,None,3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
23,0,23,np.float64(-0.11666666666666667),np.float64(-0.4185185185185185),1,0,0,2.8805364,target',23,0,23,0,40.6100819,,10,40.5990942,40.6100819,40.6100819,0.0190462,43.4796826,np.float64(-0.11666666666666667),np.float64(-0.4185185185185185),1,0,0,2.8805364,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
25,0,25,np.float64(0.31296296296296294),np.float64(0.24814814814814815),1,0,0,2.1220605,target',25,0,25,0,44.79089,,10,44.7744736,44.79089,44.79089,0.027653,46.8966152,np.float64(0.31296296296296294),np.float64(0.24814814814814815),1,0,0,2.1220605,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
27,0,27,np.float64(0.2351851851851852),np.float64(0.22777777777777777),1,0,0,1.1628611,target',27,0,27,0,48.2269966,,10,48.216578,48.2269966,48.2269966,0.0198967,49.3794918,np.float64(0.2351851851851852),np.float64(0.22777777777777777),1,0,0,1.1628611,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
28,0,28,np.float64(0.13425925925925927),np.float64(-0.1824074074074074),1,0,0,1.8977679,target',28,0,28,0,49.410654,,10,49.3987468,49.410654,49.410654,0.0191291,51.2965824,np.float64(0.13425925925925927),np.float64(-0.1824074074074074),1,0,0,1.8977679,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
30,0,30,np.float64(0.1935185185185185),np.float64(0.14166666666666666),1,0,0,1.2612114,None,30,0,30,0,52.6460416,,10,52.6350032,52.6460416,52.6460416,0.0213892,53.8962844,np.float64(0.1935185185185185),np.float64(0.14166666666666666),1,0,0,1.2612114,None,3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
31,0,31,np.float64(-0.06481481481481481),np.float64(-0.46574074074074073),1,0,0,1.8804905,target',31,0,31,0,53.9262925,,10,53.9155237,53.9262925,53.9262925,0.0190742,55.7960901,np.float64(-0.06481481481481481),np.float64(-0.46574074074074073),1,0,0,1.8804905,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
33,0,33,np.float64(0.34814814814814815),np.float64(0.33240740740740743),1,0,0,1.2937674,None,33,0,33,0,56.9649838,,10,56.9513309,56.9649838,56.9649838,0.0220179,58.24516,np.float64(0.34814814814814815),np.float64(0.33240740740740743),1,0,0,1.2937674,None,3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
34,0,34,np.float64(-0.2351851851851852),np.float64(0.3333333333333333),1,0,0,1.8063067,target',34,0,34,0,58.2869683,,10,58.2726739,58.2869683,58.2869683,0.0273818,60.0790566,np.float64(-0.2351851851851852),np.float64(0.3333333333333333),1,0,0,1.8063067,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
42,0,42,np.float64(-0.37222222222222223),np.float64(0.24351851851851852),1,0,0,1.3782484,target',42,0,42,0,69.5457001,,10,69.5336356,69.5457001,69.5457001,0.0220319,70.911958,np.float64(-0.37222222222222223),np.float64(0.24351851851851852),1,0,0,1.3782484,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
43,0,43,np.float64(-0.05092592592592592),np.float64(0.10740740740740741),1,0,0,1.3113963,target',43,0,43,0,70.944579,,10,70.9335632,70.944579,70.944579,0.0213111,72.2450576,np.float64(-0.05092592592592592),np.float64(0.10740740740740741),1,0,0,1.3113963,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
47,0,47,np.float64(-0.362962962962963),np.float64(-0.45185185185185184),1,0,0,2.6481124,None,47,0,47,0,76.9251903,,10,76.9133326,76.9251903,76.9251903,0.0188828,79.5615453,np.float64(-0.362962962962963),np.float64(-0.45185185185185184),1,0,0,2.6481124,None,3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
49,0,49,np.float64(-0.1527777777777778),np.float64(-0.3388888888888889),1,0,0,1.4972719,target',49,0,49,0,81.1777334,,10,81.1635477,81.1777334,81.1777334,0.0193258,82.6608756,np.float64(-0.1527777777777778),np.float64(-0.3388888888888889),1,0,0,1.4972719,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
50,0,50,np.float64(0.21851851851851853),np.float64(-0.3138888888888889),1,0,0,1.4146557,target',50,0,50,0,82.6928617,,10,82.6801384,82.6928617,82.6928617,0.0190998,84.0949108,np.float64(0.21851851851851853),np.float64(-0.3138888888888889),1,0,0,1.4146557,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
51,0,51,np.float64(-0.3787037037037037),np.float64(-0.4648148148148148),1,0,0,1.8944829,target',51,0,51,0,84.1271572,,10,84.115884,84.1271572,84.1271572,0.0206643,86.0104219,np.float64(-0.3787037037037037),np.float64(-0.4648148148148148),1,0,0,1.8944829,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
56,0,56,np.float64(0.45555555555555555),np.float64(-0.40555555555555556),1,0,0,1.930107,target',56,0,56,0,91.1243375,,10,91.1135192,91.1243375,91.1243375,0.0198861,93.0436976,np.float64(0.45555555555555555),np.float64(-0.40555555555555556),1,0,0,1.930107,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
58,0,58,np.float64(-0.34814814814814815),np.float64(-0.12222222222222222),1,0,0,1.4891003,target',58,0,58,0,94.8646615,,10,94.8538259,94.8646615,94.8646615,0.0262705,96.342974,np.float64(-0.34814814814814815),np.float64(-0.12222222222222222),1,0,0,1.4891003,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
60,0,60,np.float64(0.08425925925925926),np.float64(0.26666666666666666),1,0,0,1.5285726,target',60,0,60,0,97.8600383,,10,97.8478812,97.8600383,97.8600383,0.0207612,99.3765063,np.float64(0.08425925925925926),np.float64(0.26666666666666666),1,0,0,1.5285726,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
61,0,61,np.float64(0.06111111111111111),np.float64(-0.24722222222222223),1,0,0,1.3461771,None,61,0,61,0,99.4071654,,10,99.396402,99.4071654,99.4071654,0.0197806,100.7426346,np.float64(0.06111111111111111),np.float64(-0.24722222222222223),1,0,0,1.3461771,None,3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
63,0,63,np.float64(0.08796296296296297),np.float64(0.37962962962962965),1,0,0,1.9129814,target',63,0,63,0,102.3779467,,10,102.362837,102.3779467,102.3779467,0.0193719,104.2758679,np.float64(0.08796296296296297),np.float64(0.37962962962962965),1,0,0,1.9129814,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
65,0,65,np.float64(0.21574074074074073),np.float64(-0.24166666666666667),1,0,0,1.5634966,None,65,0,65,0,105.6899964,,10,105.6793548,105.6899964,105.6899964,0.0195223,107.242959,np.float64(0.21574074074074073),np.float64(-0.24166666666666667),1,0,0,1.5634966,None,3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
66,0,66,np.float64(0.37407407407407406),np.float64(0.20092592592592592),1,0,0,1.3119734,target',66,0,66,0,107.2797954,,10,107.2639722,107.2797954,107.2797954,0.020778,108.5760011,np.float64(0.37407407407407406),np.float64(0.20092592592592592),1,0,0,1.3119734,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
67,0,67,np.float64(-0.025925925925925925),np.float64(-0.2851851851851852),1,0,0,2.8970164,target',67,0,67,0,108.6098455,,10,108.5959874,108.6098455,108.6098455,0.0198687,111.4930986,np.float64(-0.025925925925925925),np.float64(-0.2851851851851852),1,0,0,2.8970164,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
69,0,69,np.float64(0.43425925925925923),np.float64(-0.03333333333333333),1,0,0,1.4415213,target',69,0,69,0,113.7826771,,10,113.7675133,113.7826771,113.7826771,0.0248137,115.2091092,np.float64(0.43425925925925923),np.float64(-0.03333333333333333),1,0,0,1.4415213,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
71,0,71,np.float64(0.24259259259259258),np.float64(-0.4083333333333333),1,0,0,2.3616485,target',71,0,71,0,116.9066918,,10,116.8968028,116.9066918,116.9066918,0.0206872,119.2585136,np.float64(0.24259259259259258),np.float64(-0.4083333333333333),1,0,0,2.3616485,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
72,0,72,np.float64(0.03148148148148148),np.float64(0.2101851851851852),1,0,0,1.5130563,target',72,0,72,0,119.2918758,,10,119.2790332,119.2918758,119.2918758,0.020374,120.7921484,np.float64(0.03148148148148148),np.float64(0.2101851851851852),1,0,0,1.5130563,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
73,0,73,np.float64(-0.4564814814814815),np.float64(-0.13055555555555556),1,0,0,2.1256498,target',73,0,73,0,120.832219,,10,120.8155539,120.832219,120.832219,0.0232752,122.9412616,np.float64(-0.4564814814814815),np.float64(-0.13055555555555556),1,0,0,2.1256498,target',3,1,2025-09-30_15h29.36.087,Exp Visual Search,,2025.1.1,60.00736891,2025-09-30 15h29.46.791160 +0530
