thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
120,0,120,np.float64(-0.019444444444444445),np.float64(0.18333333333333332),1,0,0,1.4893146,target',120,0,120,0,232.0734935,,5,232.0655381,232.0734935,232.0734935,0.0096635,233.5548982,np.float64(-0.019444444444444445),np.float64(0.18333333333333332),1,0,0,1.4893146,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
127,0,127,np.float64(0.13796296296296295),np.float64(0.14351851851851852),1,0,0,1.4561106,target',127,0,127,0,246.2379539,,5,246.2309164,246.2379539,246.2379539,0.0089037,247.6870764,np.float64(0.13796296296296295),np.float64(0.14351851851851852),1,0,0,1.4561106,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
128,0,128,np.float64(-0.3611111111111111),np.float64(-0.05185185185185185),1,0,0,1.8407141,target',128,0,128,0,247.7042868,,5,247.6968652,247.7042868,247.7042868,0.0097099,249.5376833,np.float64(-0.3611111111111111),np.float64(-0.05185185185185185),1,0,0,1.8407141,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
129,0,129,np.float64(-0.3888888888888889),np.float64(-0.2074074074074074),1,0,0,1.3911813,target',129,0,129,0,249.5529101,,5,249.5458711,249.5529101,249.5529101,0.008003,250.937097,np.float64(-0.3888888888888889),np.float64(-0.2074074074074074),1,0,0,1.3911813,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
130,0,130,np.float64(0.42314814814814816),np.float64(0.3435185185185185),1,0,0,1.7579145,target',130,0,130,0,250.9534231,,5,250.9462894,250.9534231,250.9534231,0.0091178,252.7042837,np.float64(0.42314814814814816),np.float64(0.3435185185185185),1,0,0,1.7579145,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
131,0,131,np.float64(0.21851851851851853),np.float64(0.18888888888888888),1,0,0,1.6061899,target',131,0,131,0,252.7218923,,5,252.7145507,252.7218923,252.7218923,0.0101263,254.3208368,np.float64(0.21851851851851853),np.float64(0.18888888888888888),1,0,0,1.6061899,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
135,0,135,np.float64(0.2361111111111111),np.float64(0.01574074074074074),1,0,0,1.6594011,target',135,0,135,0,260.2689488,,5,260.2607914,260.2689488,260.2689488,0.0071138,261.9202553,np.float64(0.2361111111111111),np.float64(0.01574074074074074),1,0,0,1.6594011,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
136,0,136,np.float64(-0.4101851851851852),np.float64(-0.08333333333333333),1,0,0,1.2911261,target',136,0,136,0,261.9359727,,5,261.9282093,261.9359727,261.9359727,0.0078829,263.2193868,np.float64(-0.4101851851851852),np.float64(-0.08333333333333333),1,0,0,1.2911261,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
138,0,138,np.float64(-0.3648148148148148),np.float64(-0.39537037037037037),1,0,0,1.9587788,target',138,0,138,0,264.8689643,,5,264.8608487,264.8689643,264.8689643,0.00785,266.8196819,np.float64(-0.3648148148148148),np.float64(-0.39537037037037037),1,0,0,1.9587788,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
141,0,141,np.float64(-0.4842592592592593),np.float64(0.49537037037037035),1,0,0,1.2761833,target',141,0,141,0,270.8850568,,5,270.876901,270.8850568,270.8850568,0.0077539,272.1531778,np.float64(-0.4842592592592593),np.float64(0.49537037037037035),1,0,0,1.2761833,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
142,0,142,np.float64(0.35833333333333334),np.float64(-0.06759259259259259),1,0,0,1.6235447,target',142,0,142,0,272.1695608,,5,272.162761,272.1695608,272.1695608,0.0094133,273.7863995,np.float64(0.35833333333333334),np.float64(-0.06759259259259259),1,0,0,1.6235447,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
143,0,143,np.float64(0.3351851851851852),np.float64(0.18611111111111112),1,0,0,1.5891363,target',143,0,143,0,273.8039725,,5,273.797096,273.8039725,273.8039725,0.0105247,275.3863294,np.float64(0.3351851851851852),np.float64(0.18611111111111112),1,0,0,1.5891363,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
144,0,144,np.float64(0.1675925925925926),np.float64(0.02962962962962963),1,0,0,2.0879276,target',144,0,144,0,275.4045727,,5,275.3977162,275.4045727,275.4045727,0.0112,277.4856848,np.float64(0.1675925925925926),np.float64(0.02962962962962963),1,0,0,2.0879276,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
145,0,145,np.float64(-0.25277777777777777),np.float64(0.48518518518518516),1,0,0,2.0421005,target',145,0,145,0,277.5013097,,5,277.493189,277.5013097,277.5013097,0.0074334,279.5353361,np.float64(-0.25277777777777777),np.float64(0.48518518518518516),1,0,0,2.0421005,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
147,0,147,np.float64(-0.45555555555555555),np.float64(0.3453703703703704),1,0,0,1.8086904,target',147,0,147,0,281.0177777,,5,281.0096651,281.0177777,281.0177777,0.0075761,282.8184041,np.float64(-0.45555555555555555),np.float64(0.3453703703703704),1,0,0,1.8086904,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
148,0,148,np.float64(-0.03333333333333333),np.float64(-0.14907407407407408),1,0,0,1.708779,target',148,0,148,0,282.8349041,,5,282.8268775,282.8349041,282.8349041,0.0083951,284.5357462,np.float64(-0.03333333333333333),np.float64(-0.14907407407407408),1,0,0,1.708779,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
151,0,151,np.float64(-0.33611111111111114),np.float64(0.14351851851851852),1,0,0,1.7583704,target',151,0,151,0,288.2506366,,5,288.2434405,288.2506366,288.2506366,0.0083605,290.0018578,np.float64(-0.33611111111111114),np.float64(0.14351851851851852),1,0,0,1.7583704,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
155,0,155,np.float64(-0.287962962962963),np.float64(-0.34629629629629627),1,0,0,1.540562,target',155,0,155,0,295.7007661,,5,295.6938845,295.7007661,295.7007661,0.0089237,297.2344988,np.float64(-0.287962962962963),np.float64(-0.34629629629629627),1,0,0,1.540562,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
156,0,156,np.float64(-0.07407407407407407),np.float64(-0.06111111111111111),1,0,0,2.0248618,target',156,0,156,0,297.250067,,5,297.2426633,297.250067,297.250067,0.0080769,299.2675687,np.float64(-0.07407407407407407),np.float64(-0.06111111111111111),1,0,0,2.0248618,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
157,0,157,np.float64(-0.2722222222222222),np.float64(-0.06388888888888888),1,0,0,1.459247,target',157,0,157,0,299.2832954,,5,299.2751731,299.2832954,299.2832954,0.007534,300.7344654,np.float64(-0.2722222222222222),np.float64(-0.06388888888888888),1,0,0,1.459247,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
158,0,158,np.float64(-0.049074074074074076),np.float64(0.21851851851851853),1,0,0,1.2562752,target',158,0,158,0,300.7513523,,5,300.7441237,300.7513523,300.7513523,0.0095923,302.0004476,np.float64(-0.049074074074074076),np.float64(0.21851851851851853),1,0,0,1.2562752,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
159,0,159,np.float64(0.2833333333333333),np.float64(-0.4101851851851852),1,0,0,2.0574645,target',159,0,159,0,302.0178269,,5,302.0097097,302.0178269,302.0178269,0.009193,304.0672215,np.float64(0.2833333333333333),np.float64(-0.4101851851851852),1,0,0,2.0574645,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
164,0,164,np.float64(0.4564814814814815),np.float64(0.10648148148148148),1,0,0,1.6750672,target',164,0,164,0,313.0005149,,5,312.9916181,313.0005149,313.0005149,0.0079431,314.6667364,np.float64(0.4564814814814815),np.float64(0.10648148148148148),1,0,0,1.6750672,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
165,0,165,np.float64(0.2953703703703704),np.float64(0.20462962962962963),1,0,0,1.259068,target',165,0,165,0,314.6824273,,5,314.6744707,314.6824273,314.6824273,0.0076517,315.9336398,np.float64(0.2953703703703704),np.float64(0.20462962962962963),1,0,0,1.259068,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
166,0,166,np.float64(-0.30277777777777776),np.float64(-0.39166666666666666),1,0,0,2.2856856,target',166,0,166,0,315.9550024,,5,315.9474537,315.9550024,315.9550024,0.0136359,318.2331878,np.float64(-0.30277777777777776),np.float64(-0.39166666666666666),1,0,0,2.2856856,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
167,0,167,np.float64(-0.4722222222222222),np.float64(-0.2953703703703704),1,0,0,1.3740706,target',167,0,167,0,318.2498798,,5,318.2419322,318.2498798,318.2498798,0.0086483,319.6160519,np.float64(-0.4722222222222222),np.float64(-0.2953703703703704),1,0,0,1.3740706,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
169,0,169,np.float64(0.1925925925925926),np.float64(-0.38425925925925924),1,0,0,1.7255083,target',169,0,169,0,321.6986758,,5,321.6907978,321.6986758,321.6986758,0.0080619,323.4163845,np.float64(0.1925925925925926),np.float64(-0.38425925925925924),1,0,0,1.7255083,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
171,0,171,np.float64(0.17222222222222222),np.float64(0.17407407407407408),1,0,0,2.2206945,target',171,0,171,0,325.9865637,,5,325.9784719,325.9865637,325.9865637,0.0118106,328.1992203,np.float64(0.17222222222222222),np.float64(0.17407407407407408),1,0,0,2.2206945,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
175,0,175,np.float64(-0.26851851851851855),np.float64(-0.16203703703703703),1,0,0,2.1085816,target',175,0,175,0,333.8478437,,5,333.8399419,333.8478437,333.8478437,0.0075146,335.9485695,np.float64(-0.26851851851851855),np.float64(-0.16203703703703703),1,0,0,2.1085816,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
178,0,178,np.float64(0.13425925925925927),np.float64(0.26296296296296295),1,0,0,1.6930233,target',178,0,178,0,341.7140288,,5,341.7056221,341.7140288,341.7140288,0.0073089,343.3986964,np.float64(0.13425925925925927),np.float64(0.26296296296296295),1,0,0,1.6930233,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
181,0,181,np.float64(0.36018518518518516),np.float64(0.03981481481481482),1,0,0,2.574247,target',181,0,181,0,347.0318315,,5,347.0239091,347.0318315,347.0318315,0.0092402,349.5982021,np.float64(0.36018518518518516),np.float64(0.03981481481481482),1,0,0,2.574247,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
183,0,183,np.float64(-0.15462962962962962),np.float64(-0.21481481481481482),1,0,0,1.6743029,target',183,0,183,0,351.4482248,,5,351.4401402,351.4482248,351.4482248,0.0087463,353.1144945,np.float64(-0.15462962962962962),np.float64(-0.21481481481481482),1,0,0,1.6743029,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
185,0,185,np.float64(0.40555555555555556),np.float64(0.22037037037037038),1,0,0,1.5256758,target',185,0,185,0,354.8467595,,5,354.8385468,354.8467595,354.8467595,0.0075126,356.3642856,np.float64(0.40555555555555556),np.float64(0.22037037037037038),1,0,0,1.5256758,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
187,0,187,np.float64(-0.08148148148148149),np.float64(-0.25925925925925924),1,0,0,1.6425044,target',187,0,187,0,357.8964239,,5,357.8882876,357.8964239,357.8964239,0.0075575,359.5308395,np.float64(-0.08148148148148149),np.float64(-0.25925925925925924),1,0,0,1.6425044,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
188,0,188,np.float64(0.33055555555555555),np.float64(0.04722222222222222),1,0,0,1.8067637,target',188,0,188,0,359.5482625,,5,359.5401036,359.5482625,359.5482625,0.0091768,361.3469133,np.float64(0.33055555555555555),np.float64(0.04722222222222222),1,0,0,1.8067637,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
189,0,189,np.float64(-0.1425925925925926),np.float64(0.48055555555555557),1,0,0,4.0084667,target',189,0,189,0,361.3627348,,5,361.3547462,361.3627348,361.3627348,0.007755,365.363258,np.float64(-0.1425925925925926),np.float64(0.48055555555555557),1,0,0,4.0084667,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
191,0,191,np.float64(0.2759259259259259),np.float64(-0.4101851851851852),1,0,0,1.976478,target',191,0,191,0,370.9456433,,5,370.9373009,370.9456433,370.9456433,0.0074525,372.913868,np.float64(0.2759259259259259),np.float64(-0.4101851851851852),1,0,0,1.976478,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
192,0,192,np.float64(-0.20277777777777778),np.float64(0.30648148148148147),1,0,0,2.6394762,target',192,0,192,0,372.9301647,,5,372.9232041,372.9301647,372.9301647,0.0091548,375.562726,np.float64(-0.20277777777777778),np.float64(0.30648148148148147),1,0,0,2.6394762,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
193,0,193,np.float64(-0.36944444444444446),np.float64(0.018518518518518517),1,0,0,1.4093764,target',193,0,193,0,375.5786645,,5,375.5705234,375.5786645,375.5786645,0.0077289,376.9799457,np.float64(-0.36944444444444446),np.float64(0.018518518518518517),1,0,0,1.4093764,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
194,0,194,np.float64(-0.2601851851851852),np.float64(-0.2074074074074074),1,0,0,1.4575614,target',194,0,194,0,376.9953512,,5,376.9883654,376.9953512,376.9953512,0.0083246,378.445971,np.float64(-0.2601851851851852),np.float64(-0.2074074074074074),1,0,0,1.4575614,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
195,0,195,np.float64(0.2861111111111111),np.float64(0.17962962962962964),1,0,0,1.9585127,target',195,0,195,0,378.4618256,,5,378.4539922,378.4618256,378.4618256,0.007934,380.4125833,np.float64(0.2861111111111111),np.float64(0.17962962962962964),1,0,0,1.9585127,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
197,0,197,np.float64(0.37037037037037035),np.float64(-0.20555555555555555),1,0,0,1.9752573,target',197,0,197,0,382.4455064,,5,382.4375184,382.4455064,382.4455064,0.0080835,384.4128546,np.float64(0.37037037037037035),np.float64(-0.20555555555555555),1,0,0,1.9752573,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
0,0,0,np.float64(0.19166666666666668),np.float64(-0.2037037037037037),1,0,0,1.7980167,target',0,0,0,0,0.0364596,,10,0.0251491,0.0364596,0.0364596,0.0251765,1.8232592,np.float64(0.19166666666666668),np.float64(-0.2037037037037037),1,0,0,1.7980167,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
1,0,1,np.float64(-0.3685185185185185),np.float64(0.4648148148148148),1,0,0,5.6553172,target',1,0,1,0,1.8588362,,10,1.8470964,1.8588362,1.8588362,0.0236238,7.5024659,np.float64(-0.3685185185185185),np.float64(0.4648148148148148),1,0,0,5.6553172,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
4,0,4,np.float64(0.31574074074074077),np.float64(0.47962962962962963),1,0,0,2.0516568,target',4,0,4,0,11.6754327,,10,11.6665971,11.6754327,11.6754327,0.0150186,13.7183039,np.float64(0.31574074074074077),np.float64(0.47962962962962963),1,0,0,2.0516568,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
8,0,8,np.float64(-0.004629629629629629),np.float64(-0.062037037037037036),1,0,0,7.8835779,target',8,0,8,0,19.2933764,,10,19.2836824,19.2933764,19.2933764,0.0157282,27.1673024,np.float64(-0.004629629629629629),np.float64(-0.062037037037037036),1,0,0,7.8835779,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
10,0,10,np.float64(-0.4444444444444444),np.float64(0.05555555555555555),1,0,0,1.965923,target',10,0,10,0,29.4620031,,10,29.4513275,29.4620031,29.4620031,0.0166596,31.4172954,np.float64(-0.4444444444444444),np.float64(0.05555555555555555),1,0,0,1.965923,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
11,0,11,np.float64(0.07685185185185185),np.float64(-0.2611111111111111),1,0,0,1.9011971,target',11,0,11,0,31.4434909,,10,31.4324923,31.4434909,31.4434909,0.015106,33.3337329,np.float64(0.07685185185185185),np.float64(-0.2611111111111111),1,0,0,1.9011971,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
13,0,13,np.float64(0.49444444444444446),np.float64(0.11481481481481481),1,0,0,2.1509239,target',13,0,13,0,34.9934266,,10,34.9835076,34.9934266,34.9934266,0.0165719,37.1344769,np.float64(0.49444444444444446),np.float64(0.11481481481481481),1,0,0,2.1509239,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
15,0,15,np.float64(0.23425925925925925),np.float64(0.32407407407407407),1,0,0,1.2671812,target',15,0,15,0,38.5267588,,10,38.5163555,38.5267588,38.5267588,0.0159155,39.7835873,np.float64(0.23425925925925925),np.float64(0.32407407407407407),1,0,0,1.2671812,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
18,0,18,np.float64(0.08425925925925926),np.float64(-0.018518518518518517),1,0,0,2.3996749,target',18,0,18,0,43.6604224,,10,43.6498533,43.6604224,43.6604224,0.0166318,46.0495718,np.float64(0.08425925925925926),np.float64(-0.018518518518518517),1,0,0,2.3996749,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
20,0,20,np.float64(-0.4287037037037037),np.float64(0.4703703703703704),1,0,0,1.168441,target',20,0,20,0,47.7079877,,10,47.6977951,47.7079877,47.7079877,0.0148538,48.8663133,np.float64(-0.4287037037037037),np.float64(0.4703703703703704),1,0,0,1.168441,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
21,0,21,np.float64(0.33425925925925926),np.float64(0.25),1,0,0,2.7833276,target',21,0,21,0,48.8948813,,10,48.8831612,48.8948813,48.8948813,0.0167241,51.6665519,np.float64(0.33425925925925926),np.float64(0.25),1,0,0,2.7833276,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
22,0,22,np.float64(-0.15648148148148147),np.float64(0.20925925925925926),1,0,0,1.3640474,target',22,0,22,0,51.6972043,,10,51.6852953,51.6972043,51.6972043,0.0186138,53.0494102,np.float64(-0.15648148148148147),np.float64(0.20925925925925926),1,0,0,1.3640474,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
23,0,23,np.float64(-0.025925925925925925),np.float64(0.3037037037037037),1,0,0,1.7819492,target',23,0,23,0,53.0784818,,10,53.0672349,53.0784818,53.0784818,0.017648,54.8492325,np.float64(-0.025925925925925925),np.float64(0.3037037037037037),1,0,0,1.7819492,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
26,0,26,np.float64(0.44074074074074077),np.float64(0.33055555555555555),1,0,0,1.5621601,target',26,0,26,0,58.4475233,,10,58.4365142,58.4475233,58.4475233,0.0207426,59.9987177,np.float64(0.44074074074074077),np.float64(0.33055555555555555),1,0,0,1.5621601,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
28,0,28,np.float64(0.225),np.float64(-0.10648148148148148),1,0,0,2.0184897,target',28,0,28,0,62.724558,,10,62.7135609,62.724558,62.724558,0.0149372,64.7321265,np.float64(0.225),np.float64(-0.10648148148148148),1,0,0,2.0184897,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
30,0,30,np.float64(-0.2462962962962963),np.float64(0.09444444444444444),1,0,0,3.0321331,target',30,0,30,0,67.0934595,,10,67.0830472,67.0934595,67.0934595,0.0175982,70.11524,np.float64(-0.2462962962962963),np.float64(0.09444444444444444),1,0,0,3.0321331,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
35,0,35,np.float64(-0.028703703703703703),np.float64(0.15),1,0,0,1.7181674,target',35,0,35,0,76.7572396,,10,76.7463748,76.7572396,76.7572396,0.0151791,78.464627,np.float64(-0.028703703703703703),np.float64(0.15),1,0,0,1.7181674,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
36,0,36,np.float64(0.08055555555555556),np.float64(-0.000925925925925926),1,0,0,1.6182302,target',36,0,36,0,78.4904202,,10,78.4795884,78.4904202,78.4904202,0.0147992,80.0978628,np.float64(0.08055555555555556),np.float64(-0.000925925925925926),1,0,0,1.6182302,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
41,0,41,np.float64(-0.1824074074074074),np.float64(-0.44537037037037036),1,0,0,2.4678801,target',41,0,41,0,87.7565914,,10,87.7461542,87.7565914,87.7565914,0.0156983,90.2141255,np.float64(-0.1824074074074074),np.float64(-0.44537037037037036),1,0,0,2.4678801,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
42,0,42,np.float64(0.09166666666666666),np.float64(0.2675925925925926),1,0,0,2.8164629,target',42,0,42,0,90.2414621,,10,90.2303414,90.2414621,90.2414621,0.0160069,93.0468457,np.float64(0.09166666666666666),np.float64(0.2675925925925926),1,0,0,2.8164629,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
43,0,43,np.float64(0.19537037037037036),np.float64(0.21574074074074073),1,0,0,3.7843671,target',43,0,43,0,93.073536,,10,93.0621905,93.073536,93.073536,0.0152425,96.846603,np.float64(0.19537037037037036),np.float64(0.21574074074074073),1,0,0,3.7843671,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
44,0,44,np.float64(0.24444444444444444),np.float64(0.26481481481481484),1,0,0,1.5014578,target',44,0,44,0,96.8721893,,10,96.861677,96.8721893,96.8721893,0.0149844,98.3631784,np.float64(0.24444444444444444),np.float64(0.26481481481481484),1,0,0,1.5014578,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
45,0,45,np.float64(-0.41388888888888886),np.float64(0.17777777777777778),1,0,0,2.100924,target',45,0,45,0,98.3897189,,10,98.3787232,98.3897189,98.3897189,0.0154588,100.4796936,np.float64(-0.41388888888888886),np.float64(0.17777777777777778),1,0,0,2.100924,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
48,0,48,np.float64(0.019444444444444445),np.float64(-0.18425925925925926),1,0,0,2.0171442,target',48,0,48,0,104.0405661,,10,104.0293931,104.0405661,104.0405661,0.0163173,106.0465784,np.float64(0.019444444444444445),np.float64(-0.18425925925925926),1,0,0,2.0171442,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
50,0,50,np.float64(0.46574074074074073),np.float64(-0.4027777777777778),1,0,0,2.3684734,target',50,0,50,0,110.0717417,,10,110.0607583,110.0717417,110.0717417,0.0148895,112.4293099,np.float64(0.46574074074074073),np.float64(-0.4027777777777778),1,0,0,2.3684734,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
53,0,53,np.float64(0.008333333333333333),np.float64(0.462037037037037),1,0,0,2.4155327,target',53,0,53,0,115.838977,,10,115.8294779,115.838977,115.838977,0.017094,118.2450564,np.float64(0.008333333333333333),np.float64(0.462037037037037),1,0,0,2.4155327,target',94327,1,2025-09-30_15h12.26.204,Exp Visual Search,,2025.1.1,59.94208396,2025-09-30 15h12.30.538870 +0530
