pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixtion.started,line1.started,line2.started,line3.started,line4.started,fixtion.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
-150,z,75,3,18,z,1,0.2833483,None,18,3,75,3,,,,,177.0890494,,177.0733846,177.0890494,178.07217,178.07217,178.07217,178.07217,178.0890825,179.0722794,179.0722794,179.3563334,z,1,0.2833483,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-50,x,76,0,19,x,1,0.2676923,None,19,0,76,0,,,,,179.3721539,,179.356791,179.3721539,180.355632,180.355632,180.355632,180.355632,180.3721426,181.3552654,181.3552654,181.6394418,x,1,0.2676923,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
150,v,77,1,19,v,1,0.3610194,None,19,1,77,1,,,,,181.6554497,,181.6399269,181.6554497,182.6388092,182.6388092,182.6388092,182.6388092,182.6553684,183.6551889,183.6551889,184.022608,v,1,0.3610194,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
50,c,78,2,19,c,1,0.2633835,None,19,2,78,2,,,,,184.038469,,184.0230623,184.038469,185.0217862,185.0217862,185.0217862,185.0217862,185.0385499,186.0219271,186.0219271,186.2890589,c,1,0.2633835,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-150,z,79,3,19,z,1,0.7090342,None,19,3,79,3,,,,,186.3051166,,186.2895053,186.3051166,187.2885069,187.2885069,187.2885069,187.2885069,187.3051926,188.288453,188.288453,189.0054728,z,1,0.7090342,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-50,x,80,0,20,x,1,0.9708872,None,20,0,80,0,,,,,189.0214382,,189.005926,189.0214382,190.0050352,190.0050352,190.0050352,190.0050352,190.0216163,191.0046863,191.0046863,191.9886846,x,1,0.9708872,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
150,v,81,1,20,v,1,0.2853997,None,20,1,81,1,,,,,192.004776,,191.9894466,192.004776,192.9880531,192.9880531,192.9880531,192.9880531,193.0045933,193.9878222,193.9878222,194.2886401,v,1,0.2853997,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
50,c,82,2,20,c,1,0.2991258,None,20,2,82,2,,,,,194.3046249,,194.289082,194.3046249,195.2879281,195.2879281,195.2879281,195.2879281,195.3046111,196.2879443,196.2879443,196.588389,c,1,0.2991258,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-150,z,83,3,20,z,1,0.2712767,None,20,3,83,3,,,,,196.6045052,,196.5888481,196.6045052,197.5877959,197.5877959,197.5877959,197.5877959,197.604537,198.5878198,198.5878198,198.8716469,z,1,0.2712767,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-50,x,84,0,21,x,1,0.2911993,None,21,0,84,0,,,,,198.887802,,198.8720928,198.887802,199.870768,199.870768,199.870768,199.870768,199.8877365,200.870753,200.870753,201.171533,x,1,0.2911993,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
150,v,85,1,21,v,1,0.3050704,None,21,1,85,1,,,,,201.1876611,,201.172032,201.1876611,202.1708448,202.1708448,202.1708448,202.1708448,202.187498,203.1707295,203.1707295,203.4880226,v,1,0.3050704,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
50,c,86,2,21,c,1,0.2717575,None,21,2,86,2,,,,,203.5042013,,203.4884754,203.5042013,204.4873898,204.4873898,204.4873898,204.4873898,204.5041372,205.4872621,205.4872621,205.7711358,c,1,0.2717575,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-150,z,87,3,21,z,1,0.3351084,None,21,3,87,3,,,,,205.7873629,,205.7716009,205.7873629,206.7705522,206.7705522,206.7705522,206.7705522,206.7872207,207.770535,207.770535,208.1207958,z,1,0.3351084,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-50,x,88,0,22,x,1,0.2639319,None,22,0,88,0,,,,,208.1371368,,208.1212151,208.1371368,209.1200457,209.1200457,209.1200457,209.1200457,209.1369121,210.1202292,210.1202292,210.38779,x,1,0.2639319,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
150,v,89,1,22,v,1,0.3192541,None,22,1,89,1,,,,,210.4035818,,210.3882472,210.4035818,211.4033391,211.4033391,211.4033391,211.4033391,211.4033391,212.3869982,212.3869982,212.72069,v,1,0.3192541,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
50,c,90,2,22,c,1,0.2839115,None,22,2,90,2,,,,,212.7368295,,212.7211383,212.7368295,213.7202087,213.7202087,213.7202087,213.7202087,213.7369256,214.720098,214.720098,215.0206662,c,1,0.2839115,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-150,z,91,3,22,z,1,0.2781469,None,22,3,91,3,,,,,215.0367691,,215.0211235,215.0367691,216.0200213,216.0200213,216.0200213,216.0200213,216.0367394,217.0198403,217.0198403,217.3039114,z,1,0.2781469,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-50,x,92,0,23,x,1,0.2827812,None,23,0,92,0,,,,,217.3198279,,217.3044139,217.3198279,218.3032429,218.3032429,218.3032429,218.3032429,218.3198818,219.3031328,219.3031328,219.5870938,x,1,0.2827812,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
150,v,93,1,23,v,1,0.2572848,None,23,1,93,1,,,,,219.6028928,,219.587538,219.6028928,220.6025832,220.6025832,220.6025832,220.6025832,220.6025832,221.5861851,221.5861851,221.8534448,v,1,0.2572848,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
50,c,94,2,23,c,1,0.3081538,None,23,2,94,2,,,,,221.8695551,,221.8539131,221.8695551,222.8529305,222.8529305,222.8529305,222.8529305,222.8695047,223.8528043,223.8528043,224.1699987,c,1,0.3081538,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-150,z,95,3,23,z,1,0.274357,None,23,3,95,3,,,,,224.1861515,,224.1704745,224.1861515,225.1694931,225.1694931,225.1694931,225.1694931,225.1862046,226.1692193,226.1692193,226.4532838,z,1,0.274357,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-50,x,96,0,24,x,1,0.4941456,None,24,0,96,0,,,,,226.4690028,,226.453743,226.4690028,227.4525211,227.4525211,227.4525211,227.4525211,227.4691027,228.4526919,228.4526919,228.95319,x,1,0.4941456,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
150,v,97,1,24,v,1,0.346158,None,24,1,97,1,,,,,228.9690874,,228.953758,228.9690874,229.9522695,229.9522695,229.9522695,229.9522695,229.9689165,230.9685504,230.9685504,231.3193479,v,1,0.346158,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
50,c,98,2,24,c,1,0.2643122,None,24,2,98,2,,,,,231.3357349,,231.3198375,231.3357349,232.3188658,232.3188658,232.3188658,232.3188658,232.3357766,233.3190182,233.3190182,233.586149,c,1,0.2643122,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-150,z,99,3,24,z,1,0.0849497,None,24,3,99,3,,,,,233.6022951,,233.5865853,233.6022951,234.5855482,234.5855482,234.5855482,234.5855482,234.6020907,235.5852588,235.5852588,235.6861777,z,1,0.0849497,None,,,,,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-50,x,0,0,0,x,1,0.28296,None,,,,,0,0,0,0,235.7057862,,235.701475,235.7057862,236.6855404,236.6855404,236.6855404,236.6855404,236.7184824,237.6852608,237.6852608,237.9689441,,,,,x,1,0.28296,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-50,x,1,1,1,x,1,0.7590098,None,,,,,1,1,1,0,237.9853662,,237.9693941,237.9853662,238.9686429,238.9686429,238.9686429,238.9686429,238.9853186,239.9685761,239.9685761,240.7356525,,,,,x,1,0.7590098,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
150,v,2,2,0,v,1,0.4450617,None,,,,,0,2,2,1,240.7516939,,240.7361752,240.7516939,241.7352159,241.7352159,241.7352159,241.7352159,241.7517528,242.73504,242.73504,243.1856174,,,,,v,1,0.4450617,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
50,c,3,3,0,c,1,0.6134509,None,,,,,0,3,3,2,243.2016627,,243.1861907,243.2016627,244.1850417,244.1850417,244.1850417,244.1850417,244.2016141,245.1850195,245.1850195,245.8021041,,,,,c,1,0.6134509,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
150,v,4,4,1,v,1,0.5843719,None,,,,,1,4,4,1,245.8182858,,245.8025576,245.8182858,246.8179658,246.8179658,246.8179658,246.8179658,246.8179658,247.8014998,247.8014998,248.4019891,,,,,v,1,0.5843719,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-150,z,5,5,0,z,1,0.5165912,None,,,,,0,5,5,3,248.4178987,,248.4023918,248.4178987,249.4012291,249.4012291,249.4012291,249.4012291,249.4176767,250.4177463,250.4177463,250.9349756,,,,,z,1,0.5165912,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-150,z,6,6,1,z,1,0.9633449,None,,,,,1,6,6,3,250.9510782,,250.9354453,250.9510782,251.9507586,251.9507586,251.9507586,251.9507586,251.9507586,252.9342564,252.9342564,253.9009968,,,,,z,1,0.9633449,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-150,z,7,7,2,z,1,0.7977568,None,,,,,2,7,7,3,253.9172974,,253.9011837,253.9172974,254.9005355,254.9005355,254.9005355,254.9005355,254.9175034,255.9005382,255.9005382,256.7017215,,,,,z,1,0.7977568,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
50,c,8,8,1,c,1,0.8477121,None,,,,,1,8,8,2,256.7173558,,256.7022402,256.7173558,257.7006493,257.7006493,257.7006493,257.7006493,257.717495,258.717415,258.717415,259.5678402,,,,,c,1,0.8477121,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-50,x,9,9,2,x,1,0.9763519,None,,,,,2,9,9,0,259.5839779,,259.5683446,259.5839779,260.5671724,260.5671724,260.5671724,260.5671724,260.5839937,261.5669929,261.5669929,262.5509875,,,,,x,1,0.9763519,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-150,z,10,10,3,z,1,0.5120168,None,,,,,3,10,10,3,262.5671312,,262.5514862,262.5671312,263.5504804,263.5504804,263.5504804,263.5504804,263.5670262,264.5503642,264.5503642,265.0676202,,,,,z,1,0.5120168,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
150,v,11,11,2,v,1,0.768336,None,,,,,2,11,11,1,265.0837521,,265.0680899,265.0837521,266.0670059,266.0670059,266.0670059,266.0670059,266.0835263,267.0668516,267.0668516,267.8506407,,,,,v,1,0.768336,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
50,c,12,12,2,c,1,0.6636191,None,,,,,2,12,12,2,267.8668466,,267.8511003,267.8668466,268.8500508,268.8500508,268.8500508,268.8500508,268.8668204,269.850061,269.850061,270.5172982,,,,,c,1,0.6636191,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
50,c,13,13,3,c,1,0.4609588,None,,,,,3,13,13,2,270.5332901,,270.5177552,270.5332901,271.5166065,271.5166065,271.5166065,271.5166065,271.5334125,272.5164901,272.5164901,272.9838506,,,,,c,1,0.4609588,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-150,z,14,14,4,z,1,0.486303,None,,,,,4,14,14,3,272.9997707,,272.9843881,272.9997707,273.9832656,273.9832656,273.9832656,273.9832656,273.9999802,274.9831708,274.9831708,275.4834752,,,,,z,1,0.486303,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
150,v,15,15,3,v,1,0.4745028,None,,,,,3,15,15,1,275.4995625,,275.483935,275.4995625,276.4828924,276.4828924,276.4828924,276.4828924,276.499801,277.4829143,277.4829143,277.9667545,,,,,v,1,0.4745028,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
50,c,16,16,4,c,1,0.6804308,None,,,,,4,16,16,2,277.9828713,,277.9672793,277.9828713,278.9661134,278.9661134,278.9661134,278.9661134,278.9829406,279.966029,279.966029,280.6502544,,,,,c,1,0.6804308,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
150,v,17,17,4,v,1,0.5959714,None,,,,,4,17,17,1,280.6661137,,280.6507128,280.6661137,281.6657691,281.6657691,281.6657691,281.6657691,281.6657691,282.649167,282.649167,283.2496714,,,,,v,1,0.5959714,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-50,x,18,18,3,x,1,0.7946702,None,,,,,3,18,18,0,283.2658226,,283.250154,283.2658226,284.2491992,284.2491992,284.2491992,284.2491992,284.2657939,285.249097,285.249097,286.0499111,,,,,x,1,0.7946702,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-50,x,19,19,4,x,1,0.5384114,None,,,,,4,19,19,0,286.0657634,,286.0504129,286.0657634,287.0490868,287.0490868,287.0490868,287.0490868,287.0657131,288.0489835,288.0489835,288.5993205,,,,,x,1,0.5384114,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-150,z,20,20,5,z,1,0.7404148,None,,,,,5,20,20,3,288.6155663,,288.5998235,288.6155663,289.5988936,289.5988936,289.5988936,289.5988936,289.6154158,290.5988448,290.5988448,291.3494556,,,,,z,1,0.7404148,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-50,x,21,21,5,x,1,0.8341038,None,,,,,5,21,21,0,291.3655677,,291.3499111,291.3655677,292.3487333,292.3487333,292.3487333,292.3487333,292.3654001,293.3486965,293.3486965,294.1991604,,,,,x,1,0.8341038,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
150,v,22,22,5,v,1,0.5137263,None,,,,,5,22,22,1,294.2151689,,294.1996177,294.2151689,295.1983034,295.1983034,295.1983034,295.1983034,295.2151173,296.1984717,296.1984717,296.7158064,,,,,v,1,0.5137263,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-150,z,23,23,6,z,1,0.7110631,None,,,,,6,23,23,3,296.7315959,,296.7163268,296.7315959,297.7149323,297.7149323,297.7149323,297.7149323,297.7317181,298.7149813,298.7149813,299.4322869,,,,,z,1,0.7110631,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
150,v,24,24,6,v,1,0.5561455,None,,,,,6,24,24,1,299.4484026,,299.432777,299.4484026,300.4315559,300.4315559,300.4315559,300.4315559,300.4483552,301.4315002,301.4315002,301.9986964,,,,,v,1,0.5561455,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
50,c,25,25,5,c,1,0.8381515,None,,,,,5,25,25,2,302.0147016,,301.9992112,302.0147016,302.9979996,302.9979996,302.9979996,302.9979996,303.0146626,303.9978669,303.9978669,304.8486195,,,,,c,1,0.8381515,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-50,x,26,26,6,x,1,0.7779296,None,,,,,6,26,26,0,304.864253,,304.8492109,304.864253,305.8479949,305.8479949,305.8479949,305.8479949,305.8645779,306.8477691,306.8477691,307.6317998,,,,,x,1,0.7779296,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-150,z,27,27,7,z,1,0.4248727,None,,,,,7,27,27,3,307.6477377,,307.6322548,307.6477377,308.6311307,308.6311307,308.6311307,308.6311307,308.6476825,309.6476703,309.6476703,310.0815238,,,,,z,1,0.4248727,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-150,z,28,28,8,z,1,0.4303732,None,,,,,8,28,28,3,310.0974716,,310.0820998,310.0974716,311.0809108,311.0809108,311.0809108,311.0809108,311.0977106,312.0808343,312.0808343,312.5148908,,,,,z,1,0.4303732,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-50,x,29,29,7,x,1,0.4638209,None,,,,,7,29,29,0,312.5309312,,312.5153448,312.5309312,313.514033,313.514033,313.514033,313.514033,313.5308486,314.5306838,314.5306838,314.9980205,,,,,x,1,0.4638209,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-50,x,30,30,8,x,1,0.4842674,None,,,,,8,30,30,0,315.0138272,,314.9984775,315.0138272,315.9973899,315.9973899,315.9973899,315.9973899,316.0139684,316.9973308,316.9973308,317.4977985,,,,,x,1,0.4842674,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-150,z,31,31,9,z,1,0.574532,None,,,,,9,31,31,3,317.5136358,,317.4983713,317.5136358,318.4972234,318.4972234,318.4972234,318.4972234,318.5135443,319.4970092,319.4970092,320.0809156,,,,,z,1,0.574532,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-150,z,32,32,10,z,1,0.4478172,None,,,,,10,32,32,3,320.0970154,,320.0813832,320.0970154,321.0801479,321.0801479,321.0801479,321.0801479,321.0968196,322.0803419,322.0803419,322.5307274,,,,,z,1,0.4478172,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-150,z,33,33,11,z,1,0.5068556,None,,,,,11,33,33,3,322.5467461,,322.5311832,322.5467461,323.5302552,323.5302552,323.5302552,323.5302552,323.5469182,324.5302347,324.5302347,325.0473837,,,,,z,1,0.5068556,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
150,v,34,34,7,v,1,0.8133869,None,,,,,7,34,34,1,325.0633034,,325.0478916,325.0633034,326.0468448,326.0468448,326.0468448,326.0468448,326.0630911,327.0466106,327.0466106,327.8636348,,,,,v,1,0.8133869,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
150,v,35,35,8,v,1,2.7734001,None,,,,,8,35,35,1,327.8798188,,327.8640926,327.8798188,328.863089,328.863089,328.863089,328.863089,328.8799651,329.8630332,329.8630332,332.6469597,,,,,v,1,2.7734001,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-150,z,36,36,12,z,1,0.388238,None,,,,,12,36,36,3,332.6629635,,332.6474191,332.6629635,333.6463138,333.6463138,333.6463138,333.6463138,333.6628944,334.6462705,334.6462705,335.0468214,,,,,z,1,0.388238,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
150,v,37,37,9,v,1,0.4570397,None,,,,,9,37,37,1,335.0627723,,335.047285,335.0627723,336.0459282,336.0459282,336.0459282,336.0459282,336.0627402,337.0460986,337.0460986,337.5132427,,,,,v,1,0.4570397,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
50,c,38,38,6,c,1,1.0883502,None,,,,,6,38,38,2,337.5292372,,337.5139721,337.5292372,338.512532,338.512532,338.512532,338.512532,338.5290694,339.5124542,339.5124542,340.6130294,,,,,c,1,1.0883502,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
50,c,39,39,7,c,1,0.7518377,None,,,,,7,39,39,2,340.6290896,,340.6135211,340.6290896,341.6124133,341.6124133,341.6124133,341.6124133,341.6290223,342.612369,342.612369,343.3796451,,,,,c,1,0.7518377,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-50,x,40,40,9,x,1,0.6785476,None,,,,,9,40,40,0,343.3956227,,343.3801398,343.3956227,344.3789847,344.3789847,344.3789847,344.3789847,344.3956688,345.378953,345.378953,346.0624972,,,,,x,1,0.6785476,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-50,x,41,41,10,x,1,0.5049665,None,,,,,10,41,41,0,346.0787746,,346.0629598,346.0787746,347.0619737,347.0619737,347.0619737,347.0619737,347.0787614,348.0618538,348.0618538,348.579295,,,,,x,1,0.5049665,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-50,x,42,42,11,x,1,0.4619495,None,,,,,11,42,42,0,348.5952825,,348.5797604,348.5952825,349.5786814,349.5786814,349.5786814,349.5786814,349.5952102,350.5786225,350.5786225,351.0456661,,,,,x,1,0.4619495,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
150,v,43,43,10,v,1,0.682947,None,,,,,10,43,43,1,351.0618457,,351.0461685,351.0618457,352.0451106,352.0451106,352.0451106,352.0451106,352.0615449,353.0451326,353.0451326,353.7292749,,,,,v,1,0.682947,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-50,x,44,44,12,x,1,0.7359166,None,,,,,12,44,44,0,353.744836,,353.7297473,353.744836,354.7450464,354.7450464,354.7450464,354.7450464,354.7450464,355.744856,355.744856,356.4954933,,,,,x,1,0.7359166,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
50,c,45,45,8,c,1,0.799784,None,,,,,8,45,45,2,356.5115382,,356.4959544,356.5115382,357.4948075,357.4948075,357.4948075,357.4948075,357.5114632,358.4947131,358.4947131,359.2953075,,,,,c,1,0.799784,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
50,c,46,46,9,c,1,0.7185063,None,,,,,9,46,46,2,359.3111647,,359.2957644,359.3111647,360.2947183,360.2947183,360.2947183,360.2947183,360.3111932,361.2946395,361.2946395,362.0285117,,,,,c,1,0.7185063,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
150,v,47,47,11,v,1,0.5636866,None,,,,,11,47,47,1,362.0445852,,362.0290066,362.0445852,363.0277628,363.0277628,363.0277628,363.0277628,363.0443071,364.0278041,364.0278041,364.5951265,,,,,v,1,0.5636866,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
50,c,48,48,10,c,1,0.6605657,None,,,,,10,48,48,2,364.6109995,,364.595578,364.6109995,365.594251,365.594251,365.594251,365.594251,365.6108545,366.6108071,366.6108071,367.2781086,,,,,c,1,0.6605657,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
50,c,49,49,11,c,1,0.4572642,None,,,,,11,49,49,2,367.2940444,,367.2785777,367.2940444,368.2775539,368.2775539,368.2775539,368.2775539,368.2940975,369.2774394,369.2774394,369.7446415,,,,,c,1,0.4572642,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
-150,z,50,50,13,z,1,0.938207,None,,,,,13,50,50,3,369.7607281,,369.7450897,369.7607281,370.7438459,370.7438459,370.7438459,370.7438459,370.7604319,371.7439981,371.7439981,372.6945405,,,,,z,1,0.938207,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
50,c,51,51,12,c,1,0.6668667,None,,,,,12,51,51,2,372.7105298,,372.6949964,372.7105298,373.693739,373.693739,373.693739,373.693739,373.7104609,374.6937725,374.6937725,375.3776459,,,,,c,1,0.6668667,None,F1,1,2025-10-01_14h20.22.753,Motor sequence,,2025.1.1,59.95196648,2025-10-01 14h20.28.636565 +0530
