pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixtion.started,line1.started,line2.started,line3.started,line4.started,fixtion.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
150,v,77,1,19,v,1,0.242607,None,19,1,77,1,,,,,199.3788679,,199.3633799,199.3788679,200.3624557,200.3624557,200.3624557,200.3624557,200.3792154,201.3622913,201.3622913,201.6129193,v,1,0.242607,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
50,c,78,2,19,c,1,0.1761755,None,19,2,78,2,,,,,201.628985,,201.6133645,201.628985,202.6120989,202.6120989,202.6120989,202.6120989,202.6288972,203.6120821,203.6120821,203.79627,c,1,0.1761755,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,79,3,19,z,1,0.2809936,None,19,3,79,3,,,,,203.8119278,,203.7969208,203.8119278,204.7951702,204.7951702,204.7951702,204.7951702,204.8118444,205.811836,205.811836,206.0957089,z,1,0.2809936,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-50,x,80,0,20,x,1,0.2198456,None,20,0,80,0,,,,,206.1118809,,206.0961582,206.1118809,207.0951883,207.0951883,207.0951883,207.0951883,207.1121276,208.0952864,208.0952864,208.3290338,x,1,0.2198456,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
150,v,81,1,20,v,1,0.2254194,None,20,1,81,1,,,,,208.3450964,,208.3297261,208.3450964,209.3281174,209.3281174,209.3281174,209.3281174,209.3448773,210.3281692,210.3281692,210.5624339,v,1,0.2254194,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
50,c,82,2,20,c,1,0.4885668,None,20,2,82,2,,,,,210.5780827,,210.562882,210.5780827,211.5617819,211.5617819,211.5617819,211.5617819,211.5783506,212.5616563,212.5616563,213.0622953,c,1,0.4885668,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,83,3,20,z,1,0.0853841,None,20,3,83,3,,,,,213.0780463,,213.0628019,213.0780463,214.0615839,214.0615839,214.0615839,214.0615839,214.078058,215.0615135,215.0615135,215.1619528,z,1,0.0853841,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-50,x,84,0,21,x,1,0.2133041,None,21,0,84,0,,,,,215.1777529,,215.1625554,215.1777529,216.1614493,216.1614493,216.1614493,216.1614493,216.177917,217.161439,217.161439,217.37874,x,1,0.2133041,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
150,v,85,1,21,v,1,0.2184675,None,21,1,85,1,,,,,217.3946675,,217.3794716,217.3946675,218.378026,218.378026,218.378026,218.378026,218.3946915,219.3777729,219.3777729,219.6115109,v,1,0.2184675,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
50,c,86,2,21,c,1,0.2132451,None,21,2,86,2,,,,,219.6275519,,219.612053,219.6275519,220.6112154,220.6112154,220.6112154,220.6112154,220.6277653,221.6111307,221.6111307,221.828177,c,1,0.2132451,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,87,3,21,z,1,0.2487025,None,21,3,87,3,,,,,221.8441621,,221.8286321,221.8441621,222.8274878,222.8274878,222.8274878,222.8274878,222.8443821,223.8271597,223.8271597,224.0781088,z,1,0.2487025,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-50,x,88,0,22,x,1,0.1809271,None,22,0,88,0,,,,,224.0942607,,224.0785643,224.0942607,225.077478,225.077478,225.077478,225.077478,225.0941695,226.0772465,226.0772465,226.2615511,x,1,0.1809271,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
150,v,89,1,22,v,1,0.3800084,None,22,1,89,1,,,,,226.2771932,,226.2620516,226.2771932,227.2607992,227.2607992,227.2607992,227.2607992,227.2772089,228.2772216,228.2772216,228.6611501,v,1,0.3800084,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
50,c,90,2,22,c,1,0.2573977,None,22,2,90,2,,,,,228.6771014,,228.6617053,228.6771014,229.6604733,229.6604733,229.6604733,229.6604733,229.6771012,230.6604617,230.6604617,230.9274399,c,1,0.2573977,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,91,3,22,z,1,0.2984245,None,22,3,91,3,,,,,230.9436191,,230.9279101,230.9436191,231.9270688,231.9270688,231.9270688,231.9270688,231.9437985,232.9267422,232.9267422,233.2274992,z,1,0.2984245,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-50,x,92,0,23,x,1,0.2964357,None,23,0,92,0,,,,,233.2434804,,233.2280199,233.2434804,234.226923,234.226923,234.226923,234.226923,234.2438121,235.2268669,235.2268669,235.5274574,x,1,0.2964357,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
150,v,93,1,23,v,1,0.2690105,None,23,1,93,1,,,,,235.5436033,,235.5279581,235.5436033,236.5264982,236.5264982,236.5264982,236.5264982,236.5433299,237.5266511,237.5266511,237.8107582,v,1,0.2690105,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
50,c,94,2,23,c,1,0.0134801,None,23,2,94,2,,,,,237.8268223,,237.8112205,237.8268223,238.809825,238.809825,238.809825,238.809825,238.8263969,239.8099743,239.8099743,239.827391,c,1,0.0134801,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,95,3,23,z,1,0.2429284,None,23,3,95,3,,,,,239.8430921,,239.8278342,239.8430921,240.8432,240.8432,240.8432,240.8432,240.8432,241.8262894,241.8262894,242.0772694,z,1,0.2429284,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-50,x,96,0,24,x,1,0.296181,None,24,0,96,0,,,,,242.0929634,,242.077716,242.0929634,243.0762572,243.0762572,243.0762572,243.0762572,243.0931772,244.07623,244.07623,244.3770969,x,1,0.296181,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
150,v,97,1,24,v,1,0.255865,None,24,1,97,1,,,,,244.3928932,,244.3776112,244.3928932,245.3925203,245.3925203,245.3925203,245.3925203,245.3925203,246.3927357,246.3927357,246.6598171,v,1,0.255865,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
50,c,98,2,24,c,1,0.1725296,None,24,2,98,2,,,,,246.6756742,,246.6601543,246.6756742,247.6592593,247.6592593,247.6592593,247.6592593,247.6757821,248.6593549,248.6593549,248.8427885,c,1,0.1725296,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,99,3,24,z,1,0.2906558,None,24,3,99,3,,,,,248.8590245,,248.8430566,248.8590245,249.842657,249.842657,249.842657,249.842657,249.8593016,250.8426044,250.8426044,251.1426743,z,1,0.2906558,None,,,,,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-50,x,1,1,0,x,1,0.7198023,None,,,,,0,1,1,0,253.7089954,,253.6936123,253.7089954,254.6923535,254.6923535,254.6923535,254.6923535,254.709092,255.7091552,255.7091552,256.4428212,,,,,x,1,0.7198023,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
150,v,2,2,0,v,1,0.2722644,None,,,,,0,2,2,1,256.4588633,,256.4432801,256.4588633,257.4421457,257.4421457,257.4421457,257.4421457,257.4591358,258.4588912,258.4588912,258.7427559,,,,,v,1,0.2722644,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-50,x,3,3,1,x,1,0.9354739,None,,,,,1,3,3,0,258.7586016,,258.7432108,258.7586016,259.7420008,259.7420008,259.7420008,259.7420008,259.7586798,260.7586883,260.7586883,261.7096251,,,,,x,1,0.9354739,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
150,v,4,4,1,v,1,0.4566601,None,,,,,1,4,4,1,261.725164,,261.7100937,261.725164,262.7082306,262.7082306,262.7082306,262.7082306,262.725126,263.7251588,263.7251588,264.1928639,,,,,v,1,0.4566601,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-50,x,5,5,2,x,1,0.6269753,None,,,,,2,5,5,0,264.2081365,,264.1935718,264.2081365,265.2085252,265.2085252,265.2085252,265.2085252,265.2085252,266.2082204,266.2082204,266.8424091,,,,,x,1,0.6269753,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-50,x,6,6,3,x,1,0.7739931,None,,,,,3,6,6,0,266.8583032,,266.8429063,266.8583032,267.8581904,267.8581904,267.8581904,267.8581904,267.8581904,268.8581785,268.8581785,269.6421426,,,,,x,1,0.7739931,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
150,v,7,7,2,v,1,0.6448754,None,,,,,2,7,7,1,269.6580951,,269.642598,269.6580951,270.6415092,270.6415092,270.6415092,270.6415092,270.6581175,271.6415966,271.6415966,272.2918185,,,,,v,1,0.6448754,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
50,c,8,8,0,c,1,0.8933008,None,,,,,0,8,8,2,272.3078996,,272.292263,272.3078996,273.2911006,273.2911006,273.2911006,273.2911006,273.3077879,274.2910653,274.2910653,275.1917589,,,,,c,1,0.8933008,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
50,c,9,9,1,c,1,0.7954859,None,,,,,1,9,9,2,275.2079285,,275.1922153,275.2079285,276.1910777,276.1910777,276.1910777,276.1910777,276.207845,277.1909313,277.1909313,277.9913426,,,,,c,1,0.7954859,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,10,10,1,z,1,0.6796294,None,,,,,1,10,10,3,278.0074471,,277.9917962,278.0074471,278.9908349,278.9908349,278.9908349,278.9908349,279.0075068,279.9909149,279.9909149,280.6745489,,,,,z,1,0.6796294,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
50,c,11,11,2,c,1,0.7421995,None,,,,,2,11,11,2,280.6906679,,280.6750851,280.6906679,281.6739729,281.6739729,281.6739729,281.6739729,281.690697,282.6738908,282.6738908,283.4244795,,,,,c,1,0.7421995,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
150,v,12,12,3,v,1,0.6055692,None,,,,,3,12,12,1,283.4404513,,283.4250676,283.4404513,284.4239083,284.4239083,284.4239083,284.4239083,284.4405412,285.4235155,285.4235155,286.041369,,,,,v,1,0.6055692,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
150,v,13,13,4,v,1,0.4689336,None,,,,,4,13,13,1,286.0571374,,286.041838,286.0571374,287.0571539,287.0571539,287.0571539,287.0571539,287.0571539,288.0570198,288.0570198,288.5410654,,,,,v,1,0.4689336,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,14,14,2,z,1,0.6134085,None,,,,,2,14,14,3,288.5567857,,288.5415453,288.5567857,289.5403766,289.5403766,289.5403766,289.5403766,289.5569452,290.5402436,290.5402436,291.1572584,,,,,z,1,0.6134085,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
50,c,15,15,3,c,1,0.6855946,None,,,,,3,15,15,2,291.173341,,291.1577193,291.173341,292.1576699,292.1576699,292.1576699,292.1576699,292.1730955,293.1567299,293.1567299,293.8572752,,,,,c,1,0.6855946,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
150,v,16,16,5,v,1,0.5226542,None,,,,,5,16,16,1,293.873219,,293.857735,293.873219,294.8566488,294.8566488,294.8566488,294.8566488,294.8732945,295.8563331,295.8563331,296.390273,,,,,v,1,0.5226542,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-50,x,17,17,4,x,1,0.3671483,None,,,,,4,17,17,0,296.4063905,,296.390834,296.4063905,297.3897213,297.3897213,297.3897213,297.3897213,297.4064739,298.3895582,298.3895582,298.7755648,,,,,x,1,0.3671483,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
150,v,18,18,6,v,1,0.4946209,None,,,,,6,18,18,1,298.789578,,298.77606,298.789578,299.7894837,299.7894837,299.7894837,299.7894837,299.7894837,300.7894146,300.7894146,301.2898769,,,,,v,1,0.4946209,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,19,19,3,z,1,0.7277882,None,,,,,3,19,19,3,301.3059294,,301.290299,301.3059294,302.2891685,302.2891685,302.2891685,302.2891685,302.3058711,303.2890976,303.2890976,304.0230858,,,,,z,1,0.7277882,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-50,x,20,20,5,x,1,0.506991,None,,,,,5,20,20,0,304.03913,,304.0234551,304.03913,305.0221797,305.0221797,305.0221797,305.0221797,305.0390872,306.022245,306.022245,306.5392036,,,,,x,1,0.506991,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-50,x,21,21,6,x,1,0.4930384,None,,,,,6,21,21,0,306.5555431,,306.5394684,306.5555431,307.5388736,307.5388736,307.5388736,307.5388736,307.5555391,308.5387728,308.5387728,309.0391824,,,,,x,1,0.4930384,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,22,22,4,z,1,0.5556599,None,,,,,4,22,22,3,309.0554347,,309.039496,309.0554347,310.0386302,310.0386302,310.0386302,310.0386302,310.0554118,311.0387018,311.0387018,311.6058676,,,,,z,1,0.5556599,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
50,c,24,24,5,c,1,0.7801249,None,,,,,5,24,24,2,314.4052218,,314.3894478,314.4052218,315.3884717,315.3884717,315.3884717,315.3884717,315.4050233,316.4048225,316.4048225,317.1885702,,,,,c,1,0.7801249,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
150,v,25,25,7,v,1,0.4697573,None,,,,,7,25,25,1,317.2047625,,317.1890094,317.2047625,318.1880519,318.1880519,318.1880519,318.1880519,318.2047898,319.1880152,319.1880152,319.6719601,,,,,v,1,0.4697573,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
50,c,26,26,6,c,1,0.5686375,None,,,,,6,26,26,2,319.6880215,,319.6723882,319.6880215,320.6712449,320.6712449,320.6712449,320.6712449,320.6879728,321.6711284,321.6711284,322.2550683,,,,,c,1,0.5686375,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,27,27,5,z,1,0.638972,None,,,,,5,27,27,3,322.2710703,,322.255442,322.2710703,323.254486,323.254486,323.254486,323.254486,323.271038,324.254351,324.254351,324.9049312,,,,,z,1,0.638972,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,28,28,6,z,1,0.530465,None,,,,,6,28,28,3,324.9208596,,324.9053765,324.9208596,325.9044643,325.9044643,325.9044643,325.9044643,325.9210312,326.9046732,326.9046732,327.4386737,,,,,z,1,0.530465,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,29,29,7,z,1,0.5052324,None,,,,,7,29,29,3,327.4544047,,327.4397077,327.4544047,328.43796,328.43796,328.43796,328.43796,328.45455,329.4544004,329.4544004,329.9717354,,,,,z,1,0.5052324,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,30,30,8,z,1,0.4745279,None,,,,,8,30,30,3,329.9879001,,329.9721929,329.9879001,330.9711127,330.9711127,330.9711127,330.9711127,330.9879159,331.9709062,331.9709062,332.4548366,,,,,z,1,0.4745279,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,31,31,9,z,1,0.6132778,None,,,,,9,31,31,3,332.4706318,,332.4554028,332.4706318,333.4543576,333.4543576,333.4543576,333.4543576,333.4708497,334.4543908,334.4543908,335.0716415,,,,,z,1,0.6132778,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,32,32,10,z,1,0.6799826,None,,,,,10,32,32,3,335.0876621,,335.0720932,335.0876621,336.070724,336.070724,336.070724,336.070724,336.0873084,337.0708064,337.0708064,337.7546987,,,,,z,1,0.6799826,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,33,33,11,z,1,0.4739398,None,,,,,11,33,33,3,337.7705879,,337.7551667,337.7705879,338.7703803,338.7703803,338.7703803,338.7703803,338.7703803,339.7540467,339.7540467,340.2376332,,,,,z,1,0.4739398,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,34,34,12,z,1,0.424558,None,,,,,12,34,34,3,340.2536904,,340.2381033,340.2536904,341.2371705,341.2371705,341.2371705,341.2371705,341.2537354,342.2370349,342.2370349,342.6709417,,,,,z,1,0.424558,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
150,v,35,35,8,v,1,0.5324756,None,,,,,8,35,35,1,342.6869021,,342.6715499,342.6869021,343.6701914,343.6701914,343.6701914,343.6701914,343.6870893,344.670286,344.670286,345.2042259,,,,,v,1,0.5324756,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
50,c,36,36,7,c,1,0.8170718,None,,,,,7,36,36,2,345.2199337,,345.2047037,345.2199337,346.2034215,346.2034215,346.2034215,346.2034215,346.2201921,347.2035075,347.2035075,348.0372947,,,,,c,1,0.8170718,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
150,v,37,37,9,v,1,0.6288042,None,,,,,9,37,37,1,348.0531801,,348.0377688,348.0531801,349.0366758,349.0366758,349.0366758,349.0366758,349.0534509,350.0364612,350.0364612,350.6702086,,,,,v,1,0.6288042,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
150,v,38,38,10,v,1,0.4311882,None,,,,,10,38,38,1,350.6863632,,350.6707965,350.6863632,351.6697321,351.6697321,351.6697321,351.6697321,351.686667,352.6696517,352.6696517,353.1035418,,,,,v,1,0.4311882,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-50,x,39,39,7,x,1,0.6857202,None,,,,,7,39,39,0,353.1193499,,353.1039989,353.1193499,354.1030529,354.1030529,354.1030529,354.1030529,354.1195113,355.1030739,355.1030739,355.8033969,,,,,x,1,0.6857202,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,40,40,13,z,1,0.6296122,None,,,,,13,40,40,3,355.8194296,,355.803859,355.8194296,356.8028818,356.8028818,356.8028818,356.8028818,356.8194236,357.8028103,357.8028103,358.4364667,,,,,z,1,0.6296122,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-50,x,41,41,8,x,1,0.6050832,None,,,,,8,41,41,0,358.4524248,,358.4369362,358.4524248,359.4360249,359.4360249,359.4360249,359.4360249,359.4526343,360.4359837,360.4359837,361.0531629,,,,,x,1,0.6050832,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-50,x,42,42,9,x,1,0.5141872,None,,,,,9,42,42,0,361.0691742,,361.0536249,361.0691742,362.0524557,362.0524557,362.0524557,362.0524557,362.069187,363.0525304,363.0525304,363.5696709,,,,,x,1,0.5141872,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
150,v,43,43,11,v,1,0.3280471,None,,,,,11,43,43,1,363.5855961,,363.5701911,363.5855961,364.568823,364.568823,364.568823,364.568823,364.5858215,365.569053,365.569053,365.9028195,,,,,v,1,0.3280471,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
150,v,44,44,12,v,1,0.4614627,None,,,,,12,44,44,1,365.9185402,,365.9032886,365.9185402,366.9022606,366.9022606,366.9022606,366.9022606,366.9187667,367.9018822,367.9018822,368.3694745,,,,,v,1,0.4614627,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
50,c,45,45,8,c,1,0.6611227,None,,,,,8,45,45,2,368.38542,,368.3699402,368.38542,369.3684709,369.3684709,369.3684709,369.3684709,369.3850655,370.3687736,370.3687736,371.0358319,,,,,c,1,0.6611227,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,46,46,14,z,1,0.5222523,None,,,,,14,46,46,3,371.0516545,,371.0362932,371.0516545,372.035408,372.035408,372.035408,372.035408,372.0520043,373.0352293,373.0352293,373.5690743,,,,,z,1,0.5222523,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
150,v,48,48,13,v,1,0.557399,None,,,,,13,48,48,1,376.1682595,,376.1528069,376.1682595,377.1516419,377.1516419,377.1516419,377.1516419,377.1683666,378.1514504,378.1514504,378.7187432,,,,,v,1,0.557399,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
150,v,49,49,14,v,1,0.6227175,None,,,,,14,49,49,1,378.7346501,,378.7192112,378.7346501,379.7180247,379.7180247,379.7180247,379.7180247,379.7346039,380.718092,380.718092,381.3519522,,,,,v,1,0.6227175,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,50,50,15,z,1,0.7823988,None,,,,,15,50,50,3,381.3679882,,381.3524879,381.3679882,382.3512201,382.3512201,382.3512201,382.3512201,382.367997,383.3513572,383.3513572,384.1352146,,,,,z,1,0.7823988,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,51,51,16,z,1,0.9474989,None,,,,,16,51,51,3,384.1510005,,384.1356674,384.1510005,385.1346034,385.1346034,385.1346034,385.1346034,385.1510165,386.1345216,386.1345216,387.08504,,,,,z,1,0.9474989,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-150,z,52,52,17,z,1,0.5588423,None,,,,,17,52,52,3,387.1007605,,387.0854962,387.1007605,388.1011264,388.1011264,388.1011264,388.1011264,388.1011264,389.1009898,389.1009898,389.6680111,,,,,z,1,0.5588423,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
50,c,53,53,10,c,1,0.9856116,None,,,,,10,53,53,2,389.6840218,,389.6685449,389.6840218,390.66752,390.66752,390.66752,390.66752,390.68409,391.6673892,391.6673892,392.6678958,,,,,c,1,0.9856116,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
50,c,54,54,11,c,1,1.0834839,None,,,,,11,54,54,2,392.6838657,,392.6684471,392.6838657,393.6672086,393.6672086,393.6672086,393.6672086,393.6840987,394.6673343,394.6673343,395.7675864,,,,,c,1,1.0834839,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
-50,x,55,55,10,x,1,0.5467718,None,,,,,10,55,55,0,395.7837304,,395.7680432,395.7837304,396.7669868,396.7669868,396.7669868,396.7669868,396.7837397,397.766952,397.766952,398.3177153,,,,,x,1,0.5467718,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
50,c,56,56,12,c,1,0.7396473,None,,,,,12,56,56,2,398.3334378,,398.3181696,398.3334378,399.3336962,399.3336962,399.3336962,399.3336962,399.3336962,400.3169446,400.3169446,401.067373,,,,,c,1,0.7396473,None,F2,1,2025-10-01_18h50.07.105,Motor sequence,,2025.1.1,59.85525807,2025-10-01 18h51.03.497985 +0530
